target_addr	target_name	from_addr	from_function	ref_type
00408120	CUnitAI__Unk_00408120	00413a4f	CMonitor__Unk_00413760	UNCONDITIONAL_CALL
00408120	CUnitAI__Unk_00408120	005380fc	<no_function>	UNCONDITIONAL_CALL
00408120	CUnitAI__Unk_00408120	00424d0c	CUnitAI__Unk_00424ca0	UNCONDITIONAL_CALL
00415140	CUnitAI__Unk_00415140	005e2400	<no_function>	DATA
00415780	CUnitAI__Unk_00415780	005e23d4	<no_function>	DATA
004157c0	CUnitAI__Unk_004157c0	005e23d8	<no_function>	DATA
00415970	CUnitAI__Unk_00415970	005e2378	<no_function>	DATA
00415a50	CUnitAI__Unk_00415a50	005e23bc	<no_function>	DATA
00423840	CUnitAI__Unk_00423840	004d7434	CResourceAccumulator__ReadResourceFile	UNCONDITIONAL_CALL
00423840	CUnitAI__Unk_00423840	004d79ee	CResourceAccumulator__ReadResourceFile	UNCONDITIONAL_CALL
00423840	CUnitAI__Unk_00423840	004aad77	CMesh__Deserialize	UNCONDITIONAL_CALL
00423840	CUnitAI__Unk_00423840	004ab2f7	CMesh__Deserialize	UNCONDITIONAL_CALL
00423840	CUnitAI__Unk_00423840	005d7b51	Unwind@005d7b4b	UNCONDITIONAL_CALL
00423840	CUnitAI__Unk_00423840	0043f1d8	CCutscene__Load	UNCONDITIONAL_CALL
00423840	CUnitAI__Unk_00423840	0054d362	<no_function>	UNCONDITIONAL_CALL
004238c0	CUnitAI__Unk_004238c0	004d73e0	CResourceAccumulator__ReadResourceFile	UNCONDITIONAL_CALL
004238c0	CUnitAI__Unk_004238c0	004aad56	CMesh__Deserialize	UNCONDITIONAL_CALL
004238c0	CUnitAI__Unk_004238c0	0043ee48	CCutscene__Load	UNCONDITIONAL_CALL
00423900	CUnitAI__Unk_00423900	004d796c	CResourceAccumulator__ReadResourceFile	UNCONDITIONAL_CALL
00423900	CUnitAI__Unk_00423900	004ab2ec	CMesh__Deserialize	UNCONDITIONAL_CALL
00423900	CUnitAI__Unk_00423900	0043f1cc	CCutscene__Load	UNCONDITIONAL_CALL
00423900	CUnitAI__Unk_00423900	0054d351	<no_function>	UNCONDITIONAL_CALL
