address	name	signature	status
0x005b1b80	CDXTexture__InitColorTransformContext	void __stdcall CDXTexture__InitColorTransformContext(int param_1)	OK
0x005b1c30	CDXTexture__FreeAligned16	void __stdcall CDXTexture__FreeAligned16(int param_1, int param_2)	OK
0x005b1db0	CDXTexture__ResetDecodeWindowState	void __stdcall CDXTexture__ResetDecodeWindowState(void * param_1, int param_2, void * param_3)	OK
0x005b2613	CDXTexture__Adler32_Update	uint __stdcall CDXTexture__Adler32_Update(uint param_1, void * param_2, uint param_3)	OK
0x005b3e80	CDXTexture__InitJpegEntropyEncoderState	void __stdcall CDXTexture__InitJpegEntropyEncoderState(int param_1)	OK
0x005b3ec0	CDXTexture__WriteEntropyBitsWithByteStuffing	void __stdcall CDXTexture__WriteEntropyBitsWithByteStuffing(uint param_1)	OK
0x005b5b80	CDXTexture__InitJpegDctQuantPipeline	void __stdcall CDXTexture__InitJpegDctQuantPipeline(void * param_1)	OK
0x005b60a0	CDXTexture__BuildComponentWorkBufferViews	void __stdcall CDXTexture__BuildComponentWorkBufferViews(int param_1)	OK
0x005b61e0	CDXTexture__InitComponentSampleBuffers	void __stdcall CDXTexture__InitComponentSampleBuffers(void * param_1, int param_2)	OK
0x005b6290	CDXTexture__PadRowsWithLastSample	void __stdcall CDXTexture__PadRowsWithLastSample(int param_1, int param_2, int param_3, int param_4)	OK
0x005b6cf0	CDXTexture__InitUpsamplerDispatch	void __stdcall CDXTexture__InitUpsamplerDispatch(void * param_1)	OK
0x005b7580	CDXTexture__InitColorConverterDispatch	void __stdcall CDXTexture__InitColorConverterDispatch(void * param_1)	OK
0x005b8110	CDXTexture__InitJpegScanController	void __stdcall CDXTexture__InitJpegScanController(int param_1)	OK
0x005b83b9	CFastVB__SinCosVec4Approx	void __stdcall CFastVB__SinCosVec4Approx(void * param_1, void * param_2, void * param_3)	OK
0x005bcfa0	CDXTexture__InflateCodesState_Create	int CDXTexture__InflateCodesState_Create(void)	OK
0x005bcfd3	CDXTexture__InflateCodesState_Process	void __stdcall CDXTexture__InflateCodesState_Process(uint param_1, void * param_2, int param_3)	OK
0x005bd8ba	CDXTexture__InflateDynamicTree_BuildBitLengthTree	int __stdcall CDXTexture__InflateDynamicTree_BuildBitLengthTree(int param_1, void * param_2, int param_3, int param_4, int param_5)	OK
0x005bd933	CDXTexture__InflateDynamicTree_BuildLitDistTrees	int __stdcall CDXTexture__InflateDynamicTree_BuildLitDistTrees(void * param_1, void * param_2, void * param_3, void * param_4, void * param_5)	OK
0x005bda2d	CDXTexture__InflateFixedTrees_InitDescriptors	int CDXTexture__InflateFixedTrees_InitDescriptors(void)	OK
0x005bda5e	CDXTexture__InflateOutputWindowFlush	int __stdcall CDXTexture__InflateOutputWindowFlush(void * param_1, int param_2, int param_3)	OK
