address	name	signature	status
0x004b8e70	CMessageLog__LoadTextures	void __fastcall CMessageLog__LoadTextures(int param_1)	OK
0x004b8ef0	CMessageLog__EnqueueMessageNode	void __thiscall CMessageLog__EnqueueMessageNode(void * this, int param_1, void * param_2)	OK
0x004b9010	CMessageLog__RenderPanelFrame	int CMessageLog__RenderPanelFrame(void)	OK
0x004b9a80	CMessageLog__RenderMessageCard	int CMessageLog__RenderMessageCard(void)	OK
0x004b9ea0	CMessageLog__ResetRenderState	void __fastcall CMessageLog__ResetRenderState(int param_1)	OK
0x004d04d0	CPauseMenu__ReloadSharedBlankTexture	void CPauseMenu__ReloadSharedBlankTexture(void)	OK
0x004d0510	CPauseMenu__LoadPauseTextures	void __fastcall CPauseMenu__LoadPauseTextures(int param_1)	OK
0x004d06e0	CPauseMenu__ResumeGameAndPersistOptions	void __fastcall CPauseMenu__ResumeGameAndPersistOptions(void * param_1)	OK
0x004d0810	CPauseMenu__ButtonPressed	void __thiscall CPauseMenu__ButtonPressed(void * this, void * param_1, int param_2)	OK
0x004d0de0	CPauseMenu__GetBindingCapacityError	int CPauseMenu__GetBindingCapacityError(void)	OK
0x004d0ff0	CPauseMenu__InitPauseSession	void __thiscall CPauseMenu__InitPauseSession(void * this, int param_1, int param_2)	OK
