address	name	signature	status
0x00403650	CMeshRenderer__Helper_00403650	void __thiscall CMeshRenderer__Helper_00403650(void * this, void * param_1, void * param_2)	OK
0x004048f0	CMesh__Helper_004048f0	int __cdecl CMesh__Helper_004048f0(int param_1)	OK
0x00409950	CMonitor__Helper_00409950	void __fastcall CMonitor__Helper_00409950(void * param_1)	OK
0x00409e60	CGeneralVolume__Helper_00409e60	double __stdcall CGeneralVolume__Helper_00409e60(float param_1)	OK
0x0040acc0	CBattleEngine__Helper_0040acc0	int __thiscall CBattleEngine__Helper_0040acc0(void * this, void * param_1, void * param_2, int param_3, int param_4)	OK
0x0040b6d0	CBattleEngine__Helper_0040b6d0	void __thiscall CBattleEngine__Helper_0040b6d0(void * this, void * param_1, void * param_2)	OK
0x0040c5b0	CRepairPadAI__Helper_0040c5b0	int __fastcall CRepairPadAI__Helper_0040c5b0(int param_1)	OK
0x0040c5e0	CRepairPadAI__Helper_0040c5e0	int __fastcall CRepairPadAI__Helper_0040c5e0(int param_1)	OK
0x0040d320	CMCBuggy__Helper_0040d320	void __thiscall CMCBuggy__Helper_0040d320(void * this, void * param_1, void * param_2, void * param_3)	OK
0x0041ad10	CMCTentacle__Helper_0041ad10	void __thiscall CMCTentacle__Helper_0041ad10(void * this, void * param_1, void * param_2)	OK
0x00423680	PCPlatform__Helper_00423680	void __thiscall PCPlatform__Helper_00423680(void * this, int param_1, float param_2)	OK
0x004239b0	CWorld__Helper_004239b0	int __fastcall CWorld__Helper_004239b0(int param_1)	OK
0x00424920	CGeneralVolume__Helper_00424920	void __fastcall CGeneralVolume__Helper_00424920(int param_1)	OK
0x00424990	CGeneralVolume__Helper_00424990	void __fastcall CGeneralVolume__Helper_00424990(int param_1)	OK
0x004404f0	CThing__Helper_004404f0	void __thiscall CThing__Helper_004404f0(void * this, void * param_1, void * param_2)	OK
0x00440ad0	CWaterRenderSystem__Helper_00440ad0	void __stdcall CWaterRenderSystem__Helper_00440ad0(void * param_1, int param_2, int param_3, int param_4)	OK
0x00441730	CLIParams__Helper_00441730	void __thiscall CLIParams__Helper_00441730(void * this, int param_1, int param_2)	OK
