address	name	signature	status
0x00528af0	CDXTexture__IsResourceHandleValid	bool __fastcall CDXTexture__IsResourceHandleValid(int param_1)	OK
0x0055d6d4	CRT__InvokeCallbackWithLockGuards	void __stdcall CRT__InvokeCallbackWithLockGuards(int param_1, void * param_2)	OK
0x0055de6f	CRT__Lock_0x0D	void CRT__Lock_0x0D(void)	OK
0x0055de78	CRT__Unlock_0x0D	void CRT__Unlock_0x0D(void)	OK
0x0055def0	CRT__AllocaProbe	void CRT__AllocaProbe(void)	OK
0x0055ed50	CRT__MemMoveOverlapSafe	int __cdecl CRT__MemMoveOverlapSafe(void * param_1, void * param_2, uint param_3)	OK
0x00560ab0	CDXTexture__ResolvePointerWithOffsetTable	int __cdecl CDXTexture__ResolvePointerWithOffsetTable(int param_1, void * param_2)	OK
0x00561179	CRT__LockByIndex	void __cdecl CRT__LockByIndex(int param_1)	OK
0x0056162e	CRT__MathErrorHook_NoOp	void CRT__MathErrorHook_NoOp(void)	OK
0x00561679	CRT__HandleFpuExceptionForMathOp	void __fastcall CRT__HandleFpuExceptionForMathOp(int param_1, int param_2)	OK
0x0056171c	CRT__FlsBuf	uint __cdecl CRT__FlsBuf(uint param_1, void * param_2)	OK
0x00561834	CRT__FormatOutputToStream	int __cdecl CRT__FormatOutputToStream(int param_1, void * param_2, void * param_3)	OK
0x00561f75	CRT__PutCharToStreamAndCount	void __cdecl CRT__PutCharToStreamAndCount(uint param_1, void * param_2, void * param_3)	OK
0x00561faa	CRT__PutCharRepeatedToStream	void __cdecl CRT__PutCharRepeatedToStream(uint param_1, int param_2, void * param_3, void * param_4)	OK
0x00561fdb	CRT__PutStringToStream	void __cdecl CRT__PutStringToStream(void * param_1, int param_2, void * param_3, void * param_4)	OK
0x0056202e	CRT__ReallocBase	int __cdecl CRT__ReallocBase(void * param_1, uint param_2)	OK
0x005627ea	CRT__AdjustFloatingPointForFormatFlags	bool __cdecl CRT__AdjustFloatingPointForFormatFlags(uint param_1, void * param_2, uint param_3)	OK
