target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00511bc0	CVBufTexture__Unk_00511bc0	004fc54e	004fc4e0	CUnit__UpdateTransform	UNCONDITIONAL_CALL
00511c10	CVBufTexture__Unk_00511c10	0043c09d	<none>	<no_function>	UNCONDITIONAL_CALL
00512470	CVBufTexture__Unk_00512470	00466baf	00466ba0	CFrontEnd__Process	UNCONDITIONAL_CALL
00512470	CVBufTexture__Unk_00512470	0046ebc4	0046e910	CGame__Update	UNCONDITIONAL_CALL
00512630	CVBufTexture__Unk_00512630	00515905	005158f0	Platform__FinalizeAsyncSaveCareer	UNCONDITIONAL_CALL
00512fc0	CVBufTexture__Unk_00512fc0	005159b5	005159b0	PlatformInput__ResetKeyStateTables	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	0052271f	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	0052275e	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522ad8	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522bfe	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522c5c	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522c97	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522d85	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522e1e	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	0052206a	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	005220b2	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	005220e9	<none>	<no_function>	UNCONDITIONAL_CALL
00523b30	CVBufTexture__Unk_00523b30	004f01a6	004f00e0	CLTShell__Helper_004f00e0	UNCONDITIONAL_CALL
00523bc0	CVBufTexture__Unk_00523bc0	004693ba	00469390	CFrontEnd__ProcessMouseReadyOrDispatchVBufTexture	UNCONDITIONAL_CALL
00523bc0	CVBufTexture__Unk_00523bc0	00457ca8	<none>	<no_function>	UNCONDITIONAL_CALL
00523d40	CVBufTexture__Unk_00523d40	0044dabb	0044d6f0	CFrontEnd__Helper_0044d6f0	UNCONDITIONAL_CALL
00523d40	CVBufTexture__Unk_00523d40	00469455	00469430	CFEPDirectory__Helper_00469430	UNCONDITIONAL_CALL
00523df0	CVBufTexture__Unk_00523df0	005241b5	00524180	CVBufTexture__Unk_00524180	UNCONDITIONAL_CALL
00504a50	CVBufTexture__Unk_00504a50	005e02e4	<none>	<no_function>	DATA
0050ab60	CVBufTexture__Unk_0050ab60	0053e77d	0053e2e0	CDXEngine__Render	UNCONDITIONAL_CALL
