target_addr	target_name	from_addr	from_function	ref_type
00407310	CEngine__Unk_00407310	005074bb	CEngine__Unk_005069f0	UNCONDITIONAL_CALL
0044a0d0	CEngine__Unk_0044a0d0	0053e320	CDXEngine__Render	UNCONDITIONAL_CALL
0044a0d0	CEngine__Unk_0044a0d0	00487a0a	CExplosionInitThing__Unk_004879e0	UNCONDITIONAL_CALL
004b4ba0	CEngine__Unk_004b4ba0	004b4dbc	CEngine__Unk_004b4cd0	UNCONDITIONAL_CALL
004b4ba0	CEngine__Unk_004b4ba0	004b4ca1	CEngine__Unk_004b4ba0	UNCONDITIONAL_CALL
004b4cd0	CEngine__Unk_004b4cd0	004b6296	CSphere__Helper_004b6260	UNCONDITIONAL_CALL
004b4cd0	CEngine__Unk_004b4cd0	004b4e81	CEngine__Unk_004b4de0	UNCONDITIONAL_CALL
004b4de0	CEngine__Unk_004b4de0	00445130	CDiveBomber__SelectTarget	UNCONDITIONAL_CALL
004b4de0	CEngine__Unk_004b4de0	004ad70a	CMeshCollisionVolume__SetPartBounds	UNCONDITIONAL_CALL
004b4de0	CEngine__Unk_004b4de0	004dd1cf	<no_function>	UNCONDITIONAL_CALL
004b4de0	CEngine__Unk_004b4de0	004dede9	<no_function>	UNCONDITIONAL_CALL
004bd9e0	CEngine__Unk_004bd9e0	004bd9a6	CEngine__Helper_004bd5c0	UNCONDITIONAL_CALL
004bd9e0	CEngine__Unk_004bd9e0	004bc4f9	CWorld__Helper_004bc480	UNCONDITIONAL_CALL
004c0560	CEngine__Unk_004c0560	004caebc	CParticle__Destroy	UNCONDITIONAL_CALL
004c0560	CEngine__Unk_004c0560	004cb8ad	CParticleManager__AllocateParticle	UNCONDITIONAL_CALL
004c35d0	CEngine__Unk_004c35d0	004c36d5	<no_function>	UNCONDITIONAL_CALL
004c8060	CEngine__Unk_004c8060	004c8a21	<no_function>	UNCONDITIONAL_CALL
004c8060	CEngine__Unk_004c8060	004c8b02	<no_function>	UNCONDITIONAL_CALL
004cdbe0	CEngine__Unk_004cdbe0	004c05b4	CEngine__Unk_004c0560	UNCONDITIONAL_CALL
004cddf0	CEngine__Unk_004cddf0	004211c9	OptionsTail_Read	UNCONDITIONAL_CALL
004d11d0	CEngine__Unk_004d11d0	0053ee24	CDXEngine__PostRender	UNCONDITIONAL_CALL
004d11d0	CEngine__Unk_004d11d0	0051f71d	CFEPOptions__Update	UNCONDITIONAL_CALL
004d2010	CEngine__Unk_004d2010	005e1a1c	<no_function>	DATA
004d3020	CEngine__Unk_004d3020	0046e108	CGame__RestartLoopRunLevel	UNCONDITIONAL_CALL
004d3020	CEngine__Unk_004d3020	00472d09	CDXEngine__Helper_00472b40	UNCONDITIONAL_CALL
004d3020	CEngine__Unk_004d3020	004d0b3a	CPauseMenu__Unk_004d0810	UNCONDITIONAL_CALL
004d3020	CEngine__Unk_004d3020	004d0b55	CPauseMenu__Unk_004d0810	UNCONDITIONAL_CALL
004d3020	CEngine__Unk_004d3020	004d113a	<no_function>	UNCONDITIONAL_CALL
004d3020	CEngine__Unk_004d3020	004d114a	<no_function>	UNCONDITIONAL_CALL
004d3020	CEngine__Unk_004d3020	0046f81c	CGame__ReceiveButtonAction	UNCONDITIONAL_CALL
004d3630	CEngine__Unk_004d3630	005e0094	<no_function>	DATA
004d9d60	CEngine__Unk_004d9d60	004d9afd	<no_function>	UNCONDITIONAL_CALL
004d9ef0	CEngine__Unk_004d9ef0	005de940	<no_function>	DATA
004d9ef0	CEngine__Unk_004d9ef0	005e3cb8	<no_function>	DATA
004daa20	CEngine__Unk_004daa20	004da51b	<no_function>	UNCONDITIONAL_CALL
004daa20	CEngine__Unk_004daa20	004da6e4	<no_function>	UNCONDITIONAL_CALL
004daab0	CEngine__Unk_004daab0	005074d3	CEngine__Unk_005069f0	UNCONDITIONAL_CALL
004db090	CEngine__Unk_004db090	00489691	<no_function>	UNCONDITIONAL_CALL
004db150	CEngine__Unk_004db150	004d9960	<no_function>	UNCONDITIONAL_CALL
004db630	CEngine__Unk_004db630	004d9ef3	CEngine__Unk_004d9ef0	UNCONDITIONAL_CALL
004fe390	CEngine__Unk_004fe390	0053502b	IScript__Unk_00535010	UNCONDITIONAL_CALL
004fe3f0	CEngine__Unk_004fe3f0	0053505b	IScript__Unk_00535040	UNCONDITIONAL_CALL
004fe480	CEngine__Unk_004fe480	004ea1fe	<no_function>	UNCONDITIONAL_CALL
005015c0	CEngine__Unk_005015c0	0046e1d5	CGame__RestartLoopRunLevel	UNCONDITIONAL_CALL
005015c0	CEngine__Unk_005015c0	0053effb	CDXEngine__PostRender	UNCONDITIONAL_CALL
005015c0	CEngine__Unk_005015c0	004499c7	VFuncSlot_00_00449890	UNCONDITIONAL_CALL
005016b0	CEngine__Unk_005016b0	005155b1	PCPlatform__Init	UNCONDITIONAL_CALL
005068f0	CEngine__Unk_005068f0	00411d4b	CEngine_Unk_0050a080__Wrapper_00411bf0	UNCONDITIONAL_CALL
005068f0	CEngine__Unk_005068f0	00413e04	CGeneralVolume__Unk_00413cf0	UNCONDITIONAL_CALL
005069f0	CEngine__Unk_005069f0	00506143	CGeneralVolume__Helper_00506010	UNCONDITIONAL_CALL
005069f0	CEngine__Unk_005069f0	005069b6	<no_function>	UNCONDITIONAL_CALL
005078b0	CEngine__Unk_005078b0	00506b75	CEngine__Unk_005069f0	UNCONDITIONAL_CALL
005094b0	CEngine__Unk_005094b0	004fb2fd	CUnit__Unk_004fb280	UNCONDITIONAL_CALL
005094b0	CEngine__Unk_005094b0	00504baf	CVBufTexture__Unk_00504b40	UNCONDITIONAL_CALL
005094b0	CEngine__Unk_005094b0	0040cea4	<no_function>	UNCONDITIONAL_CALL
00509e90	CEngine__Unk_00509e90	00506100	CGeneralVolume__Helper_00506010	UNCONDITIONAL_CALL
0050a080	CEngine__Unk_0050a080	00411c61	CEngine_Unk_0050a080__Wrapper_00411bf0	UNCONDITIONAL_CALL
0050a080	CEngine__Unk_0050a080	00413d14	CGeneralVolume__Unk_00413cf0	UNCONDITIONAL_CALL
0050a0b0	CEngine__Unk_0050a0b0	004fba62	CSquadNormal__Helper_004fb840	UNCONDITIONAL_CALL
0050a0b0	CEngine__Unk_0050a0b0	004fb446	CSquadNormal__Helper_004fb3d0	UNCONDITIONAL_CALL
00527f50	CEngine__Unk_00527f50	00528397	CEngine__Unk_005282b0	DATA
005282b0	CEngine__Unk_005282b0	00515323	PCPlatform__InitMusicPlaylist	UNCONDITIONAL_CALL
00528460	CEngine__Unk_00528460	00515340	<no_function>	UNCONDITIONAL_CALL
00528540	CEngine__Unk_00528540	005281c2	CEngine__Unk_00527f50	DATA
00528540	CEngine__Unk_00528540	005280c4	CEngine__Unk_00527f50	DATA
00528540	CEngine__Unk_00528540	0052818d	CEngine__Unk_00527f50	DATA
00528540	CEngine__Unk_00528540	00515355	<no_function>	UNCONDITIONAL_CALL
00528540	CEngine__Unk_00528540	005285d7	CEngine__Unk_005285b0	DATA
005285b0	CEngine__Unk_005285b0	00515360	<no_function>	UNCONDITIONAL_CALL
005285e0	CEngine__Unk_005285e0	0051537e	<no_function>	UNCONDITIONAL_CALL
00528b00	CEngine__Unk_00528b00	0051283a	<no_function>	UNCONDITIONAL_CALL
00528b00	CEngine__Unk_00528b00	005127af	<no_function>	UNCONDITIONAL_CALL
00528b00	CEngine__Unk_00528b00	005127cd	<no_function>	UNCONDITIONAL_CALL
00528b00	CEngine__Unk_00528b00	005127f0	<no_function>	UNCONDITIONAL_CALL
00528b00	CEngine__Unk_00528b00	00512813	<no_function>	UNCONDITIONAL_CALL
0052ff30	CEngine__Unk_0052ff30	0052ff20	<no_function>	UNCONDITIONAL_CALL
00533430	CEngine__Unk_00533430	<none>	<none>	<none>
