target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
004bfab0	OID__Unk_004bfab0	005dda68	<none>	<no_function>	DATA
0057d446	CWaypointManager__Unk_0057d446	0057d23c	0057d216	CFastVB__Helper_0057d216	COMPUTED_CALL
0057d446	CWaypointManager__Unk_0057d446	00657974	<none>	<no_function>	DATA
004b0d00	CMeshPart__Unk_004b0d00	004b17fc	004b0fb0	CMCMech__Helper_004b0fb0	UNCONDITIONAL_CALL
004d38c0	CInfluenceMap__Unk_004d38c0	005e0054	<none>	<no_function>	DATA
004d1f90	CExplosionInitThing__Unk_004d1f90	004d229f	<none>	<no_function>	UNCONDITIONAL_CALL
0053c510	CVBufTexture__Unk_0053c510	0053cd67	0053cd30	CExplosionInitThing__Helper_0053cd30	UNCONDITIONAL_CALL
0053f0a0	CVBufTexture__Unk_0053f0a0	0053f143	0053f140	CDXFMV__VFunc_01_0053f140	UNCONDITIONAL_CALL
0053f0a0	CVBufTexture__Unk_0053f0a0	0053f095	<none>	<no_function>	UNCONDITIONAL_CALL
00562b3e	CFastVB__Unk_00562b3e	0055e018	0055dfe7	CDXEngine__Helper_0055dfe7	UNCONDITIONAL_CALL
00562b3e	CFastVB__Unk_00562b3e	0055eb6e	0055eb3d	CRT__RoundToIntegerRespectingControlWord	UNCONDITIONAL_CALL
00562b3e	CFastVB__Unk_00562b3e	0056d1a6	0056d18a	CRT__ClassifyDoubleWords	UNCONDITIONAL_CALL
0056bba5	CFastVB__Unk_0056bba5	0056ba22	<none>	<no_function>	UNCONDITIONAL_CALL
0056bba5	CFastVB__Unk_0056bba5	0056bd17	0056bca7	CFastVB__Unk_0056bca7	UNCONDITIONAL_CALL
0056bca7	CFastVB__Unk_0056bca7	0056bbfd	<none>	<no_function>	UNCONDITIONAL_CALL
0057770b	CFastVB__Unk_0057770b	006570f4	<none>	<no_function>	DATA
005779ae	CFastVB__Unk_005779ae	006570c4	<none>	<no_function>	DATA
00578f53	CFastVB__Unk_00578f53	0065715c	<none>	<no_function>	DATA
0057e200	CFastVB__Unk_0057e200	005807a5	0058070e	CFastVB__InitDualTexelConversionPipeline	UNCONDITIONAL_CALL
0057e2de	CFastVB__Unk_0057e2de	005807b0	0058070e	CFastVB__InitDualTexelConversionPipeline	UNCONDITIONAL_CALL
0057fa5c	CFastVB__Unk_0057fa5c	005807fd	0058070e	CFastVB__InitDualTexelConversionPipeline	UNCONDITIONAL_CALL
005888bc	CFastVB__Unk_005888bc	00657164	<none>	<no_function>	DATA
