address	name	signature	status
0x00402010	CUnit__Helper_00402010	void __fastcall CUnit__Helper_00402010(int param_1)	OK
0x00402020	CGeneralVolume__Helper_00402020	void __fastcall CGeneralVolume__Helper_00402020(int param_1)	OK
0x004062d0	CSquadNormal__Helper_004062d0	void __thiscall CSquadNormal__Helper_004062d0(void * this, void * param_1, float param_2, float param_3, float param_4)	OK
0x004097a0	CUnit__Helper_004097a0	void __thiscall CUnit__Helper_004097a0(void * this, void * param_1, void * param_2)	OK
0x00409950	CMonitor__Helper_00409950	void __fastcall CMonitor__Helper_00409950(void * param_1)	OK
0x00409e60	CGeneralVolume__Helper_00409e60	double __stdcall CGeneralVolume__Helper_00409e60(float param_1)	OK
0x0040acc0	CBattleEngine__Helper_0040acc0	int __thiscall CBattleEngine__Helper_0040acc0(void * this, void * param_1, void * param_2, int param_3, int param_4)	OK
0x0040b6d0	CBattleEngine__Helper_0040b6d0	void __thiscall CBattleEngine__Helper_0040b6d0(void * this, void * param_1, void * param_2)	OK
0x0040d1a0	CMonitor__Helper_0040d1a0	double __fastcall CMonitor__Helper_0040d1a0(void * param_1)	OK
0x0040d2c0	CSquadNormal__Helper_0040d2c0	void __thiscall CSquadNormal__Helper_0040d2c0(void * this, void * param_1, void * param_2, void * param_3)	OK
0x0040ef20	CMonitor__Helper_0040ef20	void __fastcall CMonitor__Helper_0040ef20(int param_1)	OK
0x00410210	CBattleEngine__Helper_00410210	void * __thiscall CBattleEngine__Helper_00410210(void * this, void * param_1, int param_2)	OK
0x00423910	CMeshPart__Helper_00423910	uint __fastcall CMeshPart__Helper_00423910(uint param_1)	OK
0x00423960	CMeshPart__Helper_00423960	bool __thiscall CMeshPart__Helper_00423960(void * this, int param_1, int param_2, int param_3, int param_4)	OK
0x004239b0	CWorld__Helper_004239b0	int __fastcall CWorld__Helper_004239b0(int param_1)	OK
0x004247a0	CGeneralVolume__Helper_004247a0	void __thiscall CGeneralVolume__Helper_004247a0(void * this, int param_1, float param_2)	OK
0x00424920	CGeneralVolume__Helper_00424920	void __fastcall CGeneralVolume__Helper_00424920(int param_1)	OK
0x00424990	CGeneralVolume__Helper_00424990	void __fastcall CGeneralVolume__Helper_00424990(int param_1)	OK
0x00428b50	CUnit__Helper_00428b50	void __thiscall CUnit__Helper_00428b50(void * this, int param_1, void * param_2, int param_3)	OK
0x004416e0	CUnit__Helper_004416e0	void __fastcall CUnit__Helper_004416e0(int param_1)	OK
0x00441b10	CGame__Helper_00441b10	void __cdecl CGame__Helper_00441b10(void * param_1, int param_2)	OK
0x00441e40	CGame__Helper_00441e40	void __fastcall CGame__Helper_00441e40(void * param_1)	OK
0x00441e50	CGame__Helper_00441e50	void __fastcall CGame__Helper_00441e50(void * param_1)	OK
0x0044c720	CSquadNormal__Helper_0044c720	int __thiscall CSquadNormal__Helper_0044c720(void * this, int param_1, int param_2)	OK
0x0044c810	CSquadNormal__Helper_0044c810	void __thiscall CSquadNormal__Helper_0044c810(void * this, int param_1, void * param_2)	OK
0x0044eab0	CFEPMultiplayerStart__Helper_0044eab0	int __cdecl CFEPMultiplayerStart__Helper_0044eab0(int param_1)	OK
0x0044eb30	CFEPMultiplayerStart__Helper_0044eb30	void __cdecl CFEPMultiplayerStart__Helper_0044eb30(int param_1)	OK
0x0044ecf0	CFEPMultiplayerStart__Helper_0044ecf0	int CFEPMultiplayerStart__Helper_0044ecf0(void)	OK
0x0044ed40	CFEPMultiplayerStart__Helper_0044ed40	int __cdecl CFEPMultiplayerStart__Helper_0044ed40(int param_1)	OK
0x0044eea0	CFEPMultiplayerStart__Helper_0044eea0	int __cdecl CFEPMultiplayerStart__Helper_0044eea0(int param_1)	OK
0x00450460	CFEPMultiplayerStart__Helper_00450460	void __cdecl CFEPMultiplayerStart__Helper_00450460(float param_1, float param_2, float param_3, uint param_4)	OK
0x00452fd0	CFEPMultiplayerStart__Helper_00452fd0	void __stdcall CFEPMultiplayerStart__Helper_00452fd0(float param_1)	OK
