address	name	signature
0x004015e0	CUnit__Unk_004015e0	void __fastcall CUnit__Unk_004015e0(void * param_1)
0x00402000	CUnit__Unk_00402000	void __fastcall CUnit__Unk_00402000(int param_1)
0x00402010	CUnit__Unk_00402010	void __fastcall CUnit__Unk_00402010(int param_1)
0x00402020	CUnit__Unk_00402020	void __fastcall CUnit__Unk_00402020(int param_1)
0x00402fa0	CUnit__Unk_00402fa0	void __fastcall CUnit__Unk_00402fa0(void * param_1)
0x00403690	CUnit__Unk_00403690	int __fastcall CUnit__Unk_00403690(int param_1)
0x00403730	CUnit__Unk_00403730	void __fastcall CUnit__Unk_00403730(void * param_1)
0x00403760	CUnit__Unk_00403760	void __fastcall CUnit__Unk_00403760(void * param_1)
0x00408150	CUnit__Unk_00408150	void __fastcall CUnit__Unk_00408150(void * param_1)
0x0040e8e0	CUnit__Unk_0040e8e0	double __fastcall CUnit__Unk_0040e8e0(int param_1)
0x0040e910	CUnit__Unk_0040e910	double __fastcall CUnit__Unk_0040e910(void * param_1)
0x0040eeb0	CUnit__Unk_0040eeb0	int __fastcall CUnit__Unk_0040eeb0(int param_1)
0x004178a0	CUnit__Unk_004178a0	void __fastcall CUnit__Unk_004178a0(void * param_1)
0x00421c40	CUnit__Unk_00421c40	void __fastcall CUnit__Unk_00421c40(void * param_1)
0x004d36c0	CUnit__Unk_004d36c0	int CUnit__Unk_004d36c0(void)
0x004d3730	CUnit__Unk_004d3730	void __fastcall CUnit__Unk_004d3730(void * param_1)
0x004d8a70	CUnit__Unk_004d8a70	void __fastcall CUnit__Unk_004d8a70(int param_1)
0x004dab50	CUnit__Unk_004dab50	void __fastcall CUnit__Unk_004dab50(void * param_1)
0x004daba0	CUnit__Unk_004daba0	int __fastcall CUnit__Unk_004daba0(int param_1)
0x004dac90	CUnit__Unk_004dac90	void __thiscall CUnit__Unk_004dac90(void * this, void * param_1, void * param_2)
0x004df530	CUnit__Unk_004df530	void __thiscall CUnit__Unk_004df530(void * this, int param_1, void * param_2)
0x004dfce0	CUnit__Unk_004dfce0	int __fastcall CUnit__Unk_004dfce0(int param_1)
0x004e2a90	CUnit__Unk_004e2a90	char * __cdecl CUnit__Unk_004e2a90(void * param_1, int param_2)
0x004e2b30	CUnit__Unk_004e2b30	void __fastcall CUnit__Unk_004e2b30(void * param_1)
0x004e2bb0	CUnit__Unk_004e2bb0	int __thiscall CUnit__Unk_004e2bb0(void * this, int param_1, void * param_2)
0x004e2c50	CUnit__Unk_004e2c50	void __fastcall CUnit__Unk_004e2c50(void * param_1)
0x004e2e60	CUnit__Unk_004e2e60	void __cdecl CUnit__Unk_004e2e60(void * param_1, void * param_2)
0x004e47e0	CUnit__Unk_004e47e0	int * __thiscall CUnit__Unk_004e47e0(void * this, int param_1, int param_2)
0x004e49f0	CUnit__Unk_004e49f0	int __fastcall CUnit__Unk_004e49f0(int param_1)
0x004e5c90	CUnit__Unk_004e5c90	int __thiscall CUnit__Unk_004e5c90(void * this, void * param_1, int param_2)
0x004e6610	CUnit__Unk_004e6610	int __fastcall CUnit__Unk_004e6610(int param_1)
0x004e6640	CUnit__Unk_004e6640	void __thiscall CUnit__Unk_004e6640(void * this, int param_1, int param_2, int param_3)
0x004e6660	CUnit__Unk_004e6660	void __fastcall CUnit__Unk_004e6660(int param_1)
0x004e6680	CUnit__Unk_004e6680	int __thiscall CUnit__Unk_004e6680(void * this, int param_1, int param_2)
0x004e66e0	CUnit__Unk_004e66e0	void __fastcall CUnit__Unk_004e66e0(void * param_1)
0x004e9570	CUnit__Unk_004e9570	void __thiscall CUnit__Unk_004e9570(void * this, void * param_1, int param_2)
0x004e97e0	CUnit__Unk_004e97e0	int __thiscall CUnit__Unk_004e97e0(void * this, void * param_1, void * param_2)
0x004eb9a0	CUnit__Unk_004eb9a0	void __fastcall CUnit__Unk_004eb9a0(void * param_1)
0x004eba30	CUnit__Unk_004eba30	void __stdcall CUnit__Unk_004eba30(int param_1)
0x004ebbc0	CUnit__Unk_004ebbc0	void __fastcall CUnit__Unk_004ebbc0(int param_1)
0x004ef000	CUnit__Unk_004ef000	void __fastcall CUnit__Unk_004ef000(int param_1)
0x004ef050	CUnit__Unk_004ef050	void __fastcall CUnit__Unk_004ef050(int param_1)
0x004ef0f0	CUnit__Unk_004ef0f0	void __fastcall CUnit__Unk_004ef0f0(int param_1)
