address	name	signature	status
0x004bd9e0	CEngine__BuildStaticShadowVolumesAroundUnit	void __cdecl CEngine__BuildStaticShadowVolumesAroundUnit(void * param_1)	OK
0x004c0560	CEngine__RemoveNodeFromActiveList	void __thiscall CEngine__RemoveNodeFromActiveList(void * this, int param_1, void * param_2)	OK
0x004c35d0	CEngine__ConfigureParticleBurstForDistance	void __thiscall CEngine__ConfigureParticleBurstForDistance(void * this, int param_1, int param_2)	OK
0x004c8060	CEngine__ComputeSpriteTintByDistance	int __thiscall CEngine__ComputeSpriteTintByDistance(void * this, int param_1, int param_2, float param_3, float param_4)	OK
0x004cdbe0	CEngine__UnlinkNodeFromDoublyLinkedList	void __thiscall CEngine__UnlinkNodeFromDoublyLinkedList(void * this, int param_1, int param_2)	OK
0x004cddf0	CEngine__RestoreAudioAfterDeviceReset	void __cdecl CEngine__RestoreAudioAfterDeviceReset(int param_1)	OK
0x004d11d0	CEngine__RenderOverlayAndMenuTransitions	uint __fastcall CEngine__RenderOverlayAndMenuTransitions(int param_1)	OK
0x004d2010	CExplosionInitThing__UpdateAttackLaunchAnimationState	int __fastcall CExplosionInitThing__UpdateAttackLaunchAnimationState(void * param_1)	OK
0x004d3020	CEngine__SetOptionValueAndNotifyTarget	void __thiscall CEngine__SetOptionValueAndNotifyTarget(void * this, int param_1, float param_2)	OK
0x004d3630	CEngine__AdvanceAndAccumulateMotionScalar	void __fastcall CEngine__AdvanceAndAccumulateMotionScalar(void * param_1)	OK
0x004d9d60	CEngine__InitRoundLaunchStateDefaults	void __fastcall CEngine__InitRoundLaunchStateDefaults(void * param_1)	OK
0x004d9ef0	CEngine__UpdateRoundAndTriggerLaunchEffect	void __fastcall CEngine__UpdateRoundAndTriggerLaunchEffect(void * param_1)	OK
0x004daa20	CEngine__FindPresetIndexByName	int __cdecl CEngine__FindPresetIndexByName(void * param_1)	OK
0x004daab0	CEngine__SetProjectileTargetReader	void __thiscall CEngine__SetProjectileTargetReader(void * this, void * param_1, void * param_2, int param_3)	OK
0x004db090	CEngine__GetPresetScalarByName	double __fastcall CEngine__GetPresetScalarByName(int param_1)	OK
0x004db150	CEngine__SpawnConfiguredProjectile	void __fastcall CEngine__SpawnConfiguredProjectile(int param_1)	OK
0x004db630	CEngine__ArmProjectileAndSpawnTrailEffect	void __fastcall CEngine__ArmProjectileAndSpawnTrailEffect(int param_1)	OK
0x004fe390	CEngine__EnableThingByNameFlag	void __thiscall CEngine__EnableThingByNameFlag(void * this, int param_1, void * param_2)	OK
0x004fe3f0	CEngine__DisableThingByNameFlag	void __thiscall CEngine__DisableThingByNameFlag(void * this, int param_1, void * param_2)	OK
0x004fe480	CEngine__DispatchBoundCallbackIfPresent	int __fastcall CEngine__DispatchBoundCallbackIfPresent(int param_1)	OK
0x00533430	IScript__ScalarDeletingDestructor	void * __thiscall IScript__ScalarDeletingDestructor(void * this, void * param_1, int param_2)	OK
