address	name	signature	status
0x0058e4b5	CTexture__ValidateInstructionOperandsAndReserveConstantSlots	int __thiscall CTexture__ValidateInstructionOperandsAndReserveConstantSlots(void * this, void * param_1, uint param_2)	OK
0x0058ecdb	CTexture__FinalizeSymbolTablesIntoConstantStream	int __fastcall CTexture__FinalizeSymbolTablesIntoConstantStream(void * param_1)	OK
0x0058f219	CTexture__CreateStreamAndWriteConstantTable	int __thiscall CTexture__CreateStreamAndWriteConstantTable(void * this, void * param_1, void * param_2)	OK
0x0058f270	CTexture__InsertSymbolNodeInHashTable	int __thiscall CTexture__InsertSymbolNodeInHashTable(void * this, int param_1, void * param_2, int param_3, int param_4)	OK
0x0058f305	CTexture__InitSymbolHashTables	int __fastcall CTexture__InitSymbolHashTables(void * param_1)	OK
0x0058f331	CTexture__ReleaseSymbolHashTables	void __fastcall CTexture__ReleaseSymbolHashTables(int param_1)	OK
0x0058f34c	CTexture__ResolveOrCreateRegisterReference	int CTexture__ResolveOrCreateRegisterReference(void)	OK
0x0058f593	CTexture__ReadParserTerminalToken	uint __fastcall CTexture__ReadParserTerminalToken(void * param_1)	OK
0x0058fb70	CTexture__DestroyNodeAndBindingsRecord	void __fastcall CTexture__DestroyNodeAndBindingsRecord(void * param_1)	OK
0x0058fb8b	CTexture__DestroyParserCompileContext	void __fastcall CTexture__DestroyParserCompileContext(int param_1)	OK
0x0058fbc5	CTexture__ApplyParserReductionAction	void __thiscall CTexture__ApplyParserReductionAction(void * this, void * param_1, uint param_2, uint param_3)	OK
0x00590d25	CTexture__InitMemoryWriteStream	void __fastcall CTexture__InitMemoryWriteStream(void * param_1)	OK
0x00590d3d	CTexture__CreateMemoryWriteStream	int __stdcall CTexture__CreateMemoryWriteStream(int param_1, void * param_2)	OK
0x00590da0	CTexture__DrainParserWorkQueue	int CTexture__DrainParserWorkQueue(void)	OK
0x00592380	CTexture__ReadJpegSegmentLengthAndEmitMarker	int __stdcall CTexture__ReadJpegSegmentLengthAndEmitMarker(void * param_1)	OK
0x00592420	CTexture__SkipJpegFillBytesAndReadMarker	int __stdcall CTexture__SkipJpegFillBytesAndReadMarker(void * param_1)	OK
0x00592d29	CTexture__SetDecodeContextTriplet	void __stdcall CTexture__SetDecodeContextTriplet(int param_1, int param_2, int param_3, int param_4)	OK
0x00594f15	CTexture__FinalizeDecodeFormatDescriptor	int CTexture__FinalizeDecodeFormatDescriptor(void)	OK
0x00594fb6	CTexture__SetDecodeScanParameters	void __stdcall CTexture__SetDecodeScanParameters(int param_1, int param_2, int param_3, int param_4)	OK
0x00595220	CTexture__ResetDecodeContextWithDefaults	void __stdcall CTexture__ResetDecodeContextWithDefaults(void * param_1, int param_2, int param_3)	OK
