address	name	signature	status
0x00402010	CUnit__Helper_00402010	void __fastcall CUnit__Helper_00402010(int param_1)	OK
0x004062d0	CSquadNormal__Helper_004062d0	void __thiscall CSquadNormal__Helper_004062d0(void * this, void * param_1, float param_2, float param_3, float param_4)	OK
0x004097a0	CUnit__Helper_004097a0	void __thiscall CUnit__Helper_004097a0(void * this, void * param_1, void * param_2)	OK
0x0040d1f0	OID__Helper_0040d1f0	void __thiscall OID__Helper_0040d1f0(void * this, void * param_1, float param_2, float param_3, float param_4)	OK
0x0040d2c0	CSquadNormal__Helper_0040d2c0	void __thiscall CSquadNormal__Helper_0040d2c0(void * this, void * param_1, void * param_2, void * param_3)	OK
0x00423910	CMeshPart__Helper_00423910	uint __fastcall CMeshPart__Helper_00423910(uint param_1)	OK
0x00423960	CMeshPart__Helper_00423960	bool __thiscall CMeshPart__Helper_00423960(void * this, int param_1, int param_2, int param_3, int param_4)	OK
0x00428b50	CUnit__Helper_00428b50	void __thiscall CUnit__Helper_00428b50(void * this, int param_1, void * param_2, int param_3)	OK
0x004416e0	CUnit__Helper_004416e0	void __fastcall CUnit__Helper_004416e0(int param_1)	OK
0x0044a850	OID__Helper_0044a850	void __thiscall OID__Helper_0044a850(void * this, int param_1, void * param_2)	OK
0x0044a930	OID__Helper_0044a930	void __thiscall OID__Helper_0044a930(void * this, int param_1, void * param_2)	OK
0x0044c720	CSquadNormal__Helper_0044c720	int __thiscall CSquadNormal__Helper_0044c720(void * this, int param_1, int param_2)	OK
0x0044c780	OID__Helper_0044c780	int __thiscall OID__Helper_0044c780(void * this, int param_1, float param_2, float param_3, float param_4)	OK
0x0044c810	CSquadNormal__Helper_0044c810	void __thiscall CSquadNormal__Helper_0044c810(void * this, int param_1, void * param_2)	OK
0x00465f00	CVBufTexture__Helper_00465f00	int CVBufTexture__Helper_00465f00(void)	OK
0x00476fe0	CVBufTexture__Helper_00476fe0	void CVBufTexture__Helper_00476fe0(void)	OK
0x00477b70	CVBufTexture__Helper_00477b70	void __thiscall CVBufTexture__Helper_00477b70(void * this, void * param_1, void * param_2, float param_3)	OK
0x00477cb0	CSquadNormal__Helper_00477cb0	int * __stdcall CSquadNormal__Helper_00477cb0(void * param_1)	OK
0x0047ef20	CDXBattleLine__Helper_0047ef20	int * __fastcall CDXBattleLine__Helper_0047ef20(void * param_1)	OK
0x004881e0	CVBufTexture__Helper_004881e0	int __thiscall CVBufTexture__Helper_004881e0(void * this, int param_1, int param_2)	OK
0x004885e0	CVBufTexture__Helper_004885e0	void __thiscall CVBufTexture__Helper_004885e0(void * this, int param_1, int param_2)	OK
0x00494b00	CMeshPart__Helper_00494b00	bool __cdecl CMeshPart__Helper_00494b00(int param_1)	OK
0x00494b50	CMeshPart__Helper_00494b50	bool CMeshPart__Helper_00494b50(void)	OK
0x004950f0	CMeshPart__Helper_004950f0	int __cdecl CMeshPart__Helper_004950f0(int param_1)	OK
0x004957d0	CMeshPart__Helper_004957d0	int __cdecl CMeshPart__Helper_004957d0(int param_1)	OK
0x00496250	CMeshPart__Helper_00496250	bool __cdecl CMeshPart__Helper_00496250(int param_1)	OK
0x00496270	CMeshPart__Helper_00496270	bool CMeshPart__Helper_00496270(void)	OK
0x004968f0	CMeshPart__Helper_004968f0	bool __cdecl CMeshPart__Helper_004968f0(int param_1)	OK
