target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
005888bc	CFastVB__Unk_005888bc	00657164	<none>	<no_function>	DATA
005890f1	CDXTexture__Unk_005890f1	005891a9	00589116	CDXTexture__Unk_00589116	UNCONDITIONAL_CALL
00589116	CDXTexture__Unk_00589116	0057afdf	0057af0a	CDXTexture__Unk_0057af0a	UNCONDITIONAL_CALL
00589116	CDXTexture__Unk_00589116	0057d449	0057d446	CWaypointManager__Unk_0057d446	UNCONDITIONAL_CALL
00589116	CDXTexture__Unk_00589116	0057d481	0057d47e	CDXTexture__Helper_0057d47e	UNCONDITIONAL_CALL
00589367	CFastVB__Unk_00589367	0058939e	0058939b	CTexture__Helper_0058939b	UNCONDITIONAL_CALL
00589367	CFastVB__Unk_00589367	0058938d	00589367	CFastVB__Unk_00589367	UNCONDITIONAL_CALL
005893d1	CDXTexture__Unk_005893d1	005893ec	005893e9	CDXTexture__Unk_005893e9	UNCONDITIONAL_CALL
005893d1	CDXTexture__Unk_005893d1	005893db	005893d1	CDXTexture__Unk_005893d1	UNCONDITIONAL_CALL
005893e9	CDXTexture__Unk_005893e9	00589444	00589438	CDXTexture__Unk_00589438	UNCONDITIONAL_CALL
005893e9	CDXTexture__Unk_005893e9	0058a0bd	0058a076	CTexture__Helper_0058a076	UNCONDITIONAL_CALL
00589438	CDXTexture__Unk_00589438	00589490	0058948d	CTexture__Helper_0058948d	UNCONDITIONAL_CALL
00589438	CDXTexture__Unk_00589438	00589453	00589438	CDXTexture__Unk_00589438	UNCONDITIONAL_CALL
00589689	CFastVB__Unk_00589689	005896a4	005896a1	CTexture__Helper_005896a1	UNCONDITIONAL_CALL
00589689	CFastVB__Unk_00589689	00589693	00589689	CFastVB__Unk_00589689	UNCONDITIONAL_CALL
00589cab	CTexture__Unk_00589cab	0058b474	0058b3c7	CTexture__Unk_0058b3c7	UNCONDITIONAL_CALL
00589e73	CTexture__Unk_00589e73	0058b480	0058b3c7	CTexture__Unk_0058b3c7	UNCONDITIONAL_CALL
