address	name	signature	status
0x00584144	CFastVB__PackTexels_NoDither_Bits16_16	void __thiscall CFastVB__PackTexels_NoDither_Bits16_16(void * this, void * param_1, uint param_2, uint param_3, int param_4)	OK
0x0058423f	CFastVB__PackTexels_NoDither_Bits2_10_10_10	void __thiscall CFastVB__PackTexels_NoDither_Bits2_10_10_10(void * this, void * param_1, uint param_2, uint param_3, int param_4)	OK
0x0058439e	CFastVB__PackTexels_NoDither_Bits16_16_16_16	void __thiscall CFastVB__PackTexels_NoDither_Bits16_16_16_16(void * this, void * param_1, uint param_2, uint param_3, int param_4)	OK
0x00584724	CDXTexture__PackTexels_CallbackPerTexel_RepeatA	void __thiscall CDXTexture__PackTexels_CallbackPerTexel_RepeatA(void * this, void * param_1, int param_2, int param_3, int param_4)	OK
0x00584786	CDXTexture__PackTexels_CallbackPerTexel_RepeatB	void __thiscall CDXTexture__PackTexels_CallbackPerTexel_RepeatB(void * this, void * param_1, int param_2, int param_3, int param_4)	OK
0x005847e9	CDXTexture__PackTexels_CallbackPerTexel_Once	void __thiscall CDXTexture__PackTexels_CallbackPerTexel_Once(void * this, void * param_1, int param_2, int param_3, int param_4)	OK
0x00584831	CDXTexture__PackTexels_CopyRaw32	void __thiscall CDXTexture__PackTexels_CopyRaw32(void * this, void * param_1, int param_2, int param_3, void * param_4)	OK
0x00584886	CDXTexture__PackTexels_CopyRaw64	void __thiscall CDXTexture__PackTexels_CopyRaw64(void * this, void * param_1, int param_2, int param_3, void * param_4)	OK
0x005848e3	CDXTexture__PackTexels_CopyRaw128	void __thiscall CDXTexture__PackTexels_CopyRaw128(void * this, void * param_1, int param_2, int param_3, void * param_4)	OK
0x00584936	CDXTexture__PackTexels_NoDither_A16L16	void __thiscall CDXTexture__PackTexels_NoDither_A16L16(void * this, void * param_1, uint param_2, uint param_3, int param_4)	OK
0x00584a4c	CTexture__PackTexels_NoDither_Bits16_16_16	void __thiscall CTexture__PackTexels_NoDither_Bits16_16_16(void * this, void * param_1, uint param_2, uint param_3, int param_4)	OK
0x00584b5f	CTexture__UnpackTexels_Bgr8ToFloat4	void __thiscall CTexture__UnpackTexels_Bgr8ToFloat4(void * this, void * param_1, int param_2, int param_3, void * param_4)	OK
