target_addr	target_name	from_addr	from_function	ref_type
00408120	CUnitAI__Unk_00408120	00413a4f	CMonitor__Unk_00413760	UNCONDITIONAL_CALL
00408120	CUnitAI__Unk_00408120	005380fc	<no_function>	UNCONDITIONAL_CALL
00408120	CUnitAI__Unk_00408120	00424d0c	CUnitAI__Unk_00424ca0	UNCONDITIONAL_CALL
00415140	CUnitAI__Unk_00415140	005e2400	<no_function>	DATA
00415780	CUnitAI__Unk_00415780	005e23d4	<no_function>	DATA
004157c0	CUnitAI__Unk_004157c0	005e23d8	<no_function>	DATA
00415970	CUnitAI__Unk_00415970	005e2378	<no_function>	DATA
00415a50	CUnitAI__Unk_00415a50	005e23bc	<no_function>	DATA
0041ad10	CUnitAI__Unk_0041ad10	004b57dc	OID__Unk_004b5330	UNCONDITIONAL_CALL
0041ad10	CUnitAI__Unk_0041ad10	004940d7	CMCBuggy__UpdateWheel	UNCONDITIONAL_CALL
0041ad10	CUnitAI__Unk_0041ad10	0049414b	CMCBuggy__UpdateWheel	UNCONDITIONAL_CALL
0041ad10	CUnitAI__Unk_0041ad10	004404b1	CCylinder__VFunc_02_0043fe20	UNCONDITIONAL_CALL
0041ad10	CUnitAI__Unk_0041ad10	004404bd	CCylinder__VFunc_02_0043fe20	UNCONDITIONAL_CALL
0041ad10	CUnitAI__Unk_0041ad10	004c75f5	CPDSimpleSprite__Helper_004c5d50	UNCONDITIONAL_CALL
0041ad10	CUnitAI__Unk_0041ad10	0049d9a6	CMCTentacle__UpdateBone	UNCONDITIONAL_CALL
0041ad10	CUnitAI__Unk_0041ad10	0049e2e5	CMCTentacle__UpdateSpline	UNCONDITIONAL_CALL
0041ad10	CUnitAI__Unk_0041ad10	0049e307	CMCTentacle__UpdateSpline	UNCONDITIONAL_CALL
0041ad10	CUnitAI__Unk_0041ad10	0049e329	CMCTentacle__UpdateSpline	UNCONDITIONAL_CALL
0041ad10	CUnitAI__Unk_0041ad10	0049e348	CMCTentacle__UpdateSpline	UNCONDITIONAL_CALL
0041ad10	CUnitAI__Unk_0041ad10	004c2ae9	<no_function>	UNCONDITIONAL_CALL
0041ad10	CUnitAI__Unk_0041ad10	004c50f3	<no_function>	UNCONDITIONAL_CALL
