address	old_name	inferred_owner	xref_count	top_counts
0x0055d896	CTexture__Unk_0055d896	CDXTexture	1	CDXTexture:1
0x0056080d	CTexture__Unk_0056080d	CDXTexture	1	CDXTexture:1
0x00560ab0	CTexture__Unk_00560ab0	CDXTexture	4	CDXTexture:4
0x0056202e	CTexture__Unk_0056202e	CDXTexture	3	CDXTexture:3
0x00562c99	CTexture__Unk_00562c99	CDXTexture	5	CDXTexture:5
0x00564b54	CTexture__Unk_00564b54	CDXTexture	2	CDXTexture:2
0x00566f7c	CTexture__Unk_00566f7c	CDXTexture	1	CDXTexture:1
0x0056a7e7	CTexture__Unk_0056a7e7	CDXTexture	2	CDXTexture:2
0x0056b212	CTexture__Unk_0056b212	CDXTexture	7	CDXTexture:7
0x0056c05c	CTexture__Unk_0056c05c	CDXTexture	2	CDXTexture:2
0x0056d2e7	CTexture__Unk_0056d2e7	CDXTexture	1	CDXTexture:1
0x0056e2ee	CTexture__Unk_0056e2ee	CDXTexture	2	CDXTexture:2
0x0056ea5c	CTexture__Unk_0056ea5c	CDXTexture	1	CDXTexture:1
0x0056eab4	CTexture__Unk_0056eab4	CDXTexture	1	CDXTexture:1
0x0056f620	CTexture__Unk_0056f620	CFastVB	1	CFastVB:1
0x005718c0	CTexture__Unk_005718c0	CFastVB	1	CFastVB:1
0x005725e0	CTexture__Unk_005725e0	CFastVB	1	CFastVB:1
0x005741d0	CTexture__Unk_005741d0	CFastVB	2	CFastVB:2
0x00574645	CTexture__Unk_00574645	Platform	3	Platform:3
0x00574662	CTexture__Unk_00574662	CFastVB	3	CFastVB:3
0x0057c57d	CTexture__Unk_0057c57d	CMeshCollisionVolume	1	CMeshCollisionVolume:1
0x0057c5b2	CTexture__Unk_0057c5b2	CMeshCollisionVolume	1	CMeshCollisionVolume:1
0x0057cc7b	CTexture__Unk_0057cc7b	CFastVB	1	CFastVB:1
0x00586a71	CTexture__Unk_00586a71	CFastVB	4	CFastVB:4
0x00587477	CTexture__Unk_00587477	CFastVB	5	CFastVB:5
0x00592a80	CTexture__Unk_00592a80	CDXTexture	1	CDXTexture:1
0x00598abd	CTexture__Unk_00598abd	CFastVB	4	CFastVB:4
0x00599e48	CTexture__Unk_00599e48	CFastVB	1	CFastVB:1
0x0059b920	CTexture__Unk_0059b920	CDXTexture	2	CDXTexture:2
0x0059c8ab	CTexture__Unk_0059c8ab	CDXTexture	1	CDXTexture:1
0x0059cc24	CTexture__Unk_0059cc24	CDXTexture	2	CDXTexture:2
0x0059cc68	CTexture__Unk_0059cc68	CDXTexture	4	CDXTexture:4
0x0059ccb3	CTexture__Unk_0059ccb3	CDXTexture	11	CDXTexture:11
0x0059d699	CTexture__Unk_0059d699	CDXTexture	1	CDXTexture:1
0x0059d879	CTexture__Unk_0059d879	CDXTexture	1	CDXTexture:1
0x0059d992	CTexture__Unk_0059d992	CDXTexture	1	CDXTexture:1
0x0059e0b0	CTexture__Unk_0059e0b0	CDXTexture	3	CDXTexture:3
0x0059e970	CTexture__Unk_0059e970	CDXTexture	1	CDXTexture:1
0x0059f3d9	CTexture__Unk_0059f3d9	CFastVB	2	CFastVB:2
0x0059f473	CTexture__Unk_0059f473	CFastVB	1	CFastVB:1
0x0059f4f1	CTexture__Unk_0059f4f1	CFastVB	1	CFastVB:1
0x005a009f	CTexture__Unk_005a009f	CFastVB	1	CFastVB:1
0x005a026f	CTexture__Unk_005a026f	CFastVB	1	CFastVB:1
0x005a15a5	CTexture__Unk_005a15a5	CFastVB	1	CFastVB:1
0x005a214f	CTexture__Unk_005a214f	CFastVB	1	CFastVB:1
0x005a225f	CTexture__Unk_005a225f	CFastVB	3	CFastVB:3
0x005a2ee9	CTexture__Unk_005a2ee9	CFastVB	2	CFastVB:2
0x005a2ff4	CTexture__Unk_005a2ff4	CFastVB	1	CFastVB:1
0x005a30f4	CTexture__Unk_005a30f4	CFastVB	1	CFastVB:1
0x005aee40	CTexture__Unk_005aee40	CDXTexture	1	CDXTexture:1
