target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
004b0d00	CMeshPart__Unk_004b0d00	004b17fc	004b0fb0	CMCMech__Helper_004b0fb0	UNCONDITIONAL_CALL
004bc2e0	CExplosionInitThing__Unk_004bc2e0	004a0eab	004a0bc0	CMechGuide__VFunc_03_004a0bc0	UNCONDITIONAL_CALL
004bc2e0	CExplosionInitThing__Unk_004bc2e0	0047d9c1	<none>	<no_function>	UNCONDITIONAL_CALL
004bc2e0	CExplosionInitThing__Unk_004bc2e0	0048a880	<none>	<no_function>	UNCONDITIONAL_CALL
004bc2e0	CExplosionInitThing__Unk_004bc2e0	004e7696	004e7110	CSquadNormal__Unk_004e7110	UNCONDITIONAL_CALL
004bc510	CExplosionInitThing__Unk_004bc510	004be254	004be1d0	CExplosionInitThing__Unk_004be1d0	UNCONDITIONAL_CALL
004bc510	CExplosionInitThing__Unk_004bc510	004beed5	004beea0	CExplosionInitThing__Unk_004beea0	UNCONDITIONAL_CALL
004bc510	CExplosionInitThing__Unk_004bc510	004bef43	004beea0	CExplosionInitThing__Unk_004beea0	UNCONDITIONAL_CALL
004be1d0	CExplosionInitThing__Unk_004be1d0	004bc3c7	004bc2e0	CExplosionInitThing__Unk_004bc2e0	UNCONDITIONAL_CALL
004beea0	CExplosionInitThing__Unk_004beea0	004be40a	004be1d0	CExplosionInitThing__Unk_004be1d0	UNCONDITIONAL_CALL
004bed30	CExplosionInitThing__Unk_004bed30	004be3d3	004be1d0	CExplosionInitThing__Unk_004be1d0	UNCONDITIONAL_CALL
