address	old_name	inferred_owner	xref_count	top_counts
0x0055d7e0	CTexture__Unk_0055d7e0	CDXTexture	1	CDXTexture:1
0x00560740	CTexture__Unk_00560740	CDXTexture	1	CDXTexture:1
0x00560885	CTexture__Unk_00560885	CDXTexture	1	CDXTexture:1
0x0056112b	CTexture__Unk_0056112b	CFastVB	4	CFastVB:4
0x0056162e	CTexture__Unk_0056162e	CDXTexture	11	CDXTexture:11
0x00562020	CTexture__Unk_00562020	CFastVB	1	CFastVB:1
0x005627ea	CTexture__Unk_005627ea	CDXTexture	2	CDXTexture:2
0x00562a01	CTexture__Unk_00562a01	CDXTexture	2	CDXTexture:2
0x00564a0b	CTexture__Unk_00564a0b	CDXTexture	1	CDXTexture:1
0x00565821	CTexture__Unk_00565821	CDXTexture	2	CDXTexture:2
0x00566fd2	CTexture__Unk_00566fd2	CDXTexture	1	CDXTexture:1
0x00569256	CTexture__Unk_00569256	CDXTexture	2	CDXTexture:1
0x00569432	CTexture__Unk_00569432	CDXTexture	1	CDXTexture:1
0x00569ad5	CTexture__Unk_00569ad5	CFastVB	3	CFastVB:3
0x00569b4c	CTexture__Unk_00569b4c	CFastVB	3	CFastVB:3
0x0056a15f	CTexture__Unk_0056a15f	CDXTexture	1	CDXTexture:1
0x0056b2d5	CTexture__Unk_0056b2d5	CDXTexture	1	CDXTexture:1
0x0056b368	CTexture__Unk_0056b368	CDXTexture	1	CDXTexture:1
0x0056c684	CTexture__Unk_0056c684	CDXTexture	1	CDXTexture:1
0x0056d25e	CTexture__Unk_0056d25e	CDXTexture	1	CDXTexture:1
0x0056db76	CTexture__Unk_0056db76	CDXTexture	1	CDXTexture:1
0x0056e34f	CTexture__Unk_0056e34f	CDXTexture	1	CDXTexture:1
0x0056e8aa	CTexture__Unk_0056e8aa	CDXTexture	3	CDXTexture:3
0x0056e8d5	CTexture__Unk_0056e8d5	CDXTexture	1	CDXTexture:1
0x0056f500	CTexture__Unk_0056f500	CFastVB	1	CFastVB:1
0x005715b0	CTexture__Unk_005715b0	CFastVB	1	CFastVB:1
0x00572310	CTexture__Unk_00572310	CDXTexture	1	CDXTexture:1
0x0057473b	CTexture__Unk_0057473b	CFastVB	1	CFastVB:1
0x00574abb	CTexture__Unk_00574abb	CDXTexture	1	CDXTexture:1
0x00574ae5	CTexture__Unk_00574ae5	CDXTexture	1	CDXTexture:1
0x00574b9d	CTexture__Unk_00574b9d	CDXTexture	1	CDXTexture:1
0x0057c28b	CTexture__Unk_0057c28b	CMeshCollisionVolume	1	CMeshCollisionVolume:1
0x0057c5dc	CTexture__Unk_0057c5dc	CMeshCollisionVolume	1	CMeshCollisionVolume:1
0x0057cc8e	CTexture__Unk_0057cc8e	CFastVB	2	CFastVB:2
0x0057cca4	CTexture__Unk_0057cca4	CFastVB	5	CFastVB:5
0x0057d47e	CTexture__Unk_0057d47e	CDXTexture	2	CDXTexture:1
0x0057d89e	CTexture__Unk_0057d89e	CDXTexture	1	CDXTexture:1
0x0057de38	CTexture__Unk_0057de38	CDXTexture	1	CDXTexture:1
0x0057df84	CTexture__Unk_0057df84	CDXTexture	1	CDXTexture:1
0x0057e0c3	CTexture__Unk_0057e0c3	CFastVB	1	CFastVB:1
0x0057eadb	CTexture__Unk_0057eadb	CFastVB	1	CFastVB:1
0x0057f002	CTexture__Unk_0057f002	CFastVB	1	CFastVB:1
0x0057f391	CTexture__Unk_0057f391	CFastVB	1	CFastVB:1
0x0058183d	CTexture__Unk_0058183d	CFastVB	1	CFastVB:1
0x0058577f	CTexture__Unk_0058577f	CFastVB	1	CFastVB:1
0x0058584f	CTexture__Unk_0058584f	CFastVB	1	CFastVB:1
0x00585a5f	CTexture__Unk_00585a5f	CFastVB	1	CFastVB:1
0x0058609e	CTexture__Unk_0058609e	CFastVB	1	CFastVB:1
0x0058641c	CTexture__Unk_0058641c	CFastVB	1	CFastVB:1
0x00586519	CTexture__Unk_00586519	CFastVB	1	CFastVB:1
0x00586535	CTexture__Unk_00586535	CFastVB	1	CFastVB:1
0x00586551	CTexture__Unk_00586551	CFastVB	1	CFastVB:1
0x005867d2	CTexture__Unk_005867d2	CFastVB	1	CFastVB:1
0x00586a55	CTexture__Unk_00586a55	CFastVB	1	CFastVB:1
0x00586b63	CTexture__Unk_00586b63	CFastVB	1	CFastVB:1
0x00586b7f	CTexture__Unk_00586b7f	CFastVB	1	CFastVB:1
0x00586b9b	CTexture__Unk_00586b9b	CFastVB	1	CFastVB:1
0x00587663	CTexture__Unk_00587663	CFastVB	1	CFastVB:1
0x0058767b	CTexture__Unk_0058767b	CFastVB	1	CFastVB:1
0x00587693	CTexture__Unk_00587693	CFastVB	1	CFastVB:1
0x00587e1e	CTexture__Unk_00587e1e	CFastVB	1	CFastVB:1
0x00587e36	CTexture__Unk_00587e36	CFastVB	1	CFastVB:1
0x0058f1fc	CTexture__Unk_0058f1fc	CDXTexture	3	CDXTexture:3
0x00590ea0	CTexture__Unk_00590ea0	CDXTexture	1	CDXTexture:1
0x00590f80	CTexture__Unk_00590f80	CDXTexture	1	CDXTexture:1
0x00592950	CTexture__Unk_00592950	CDXTexture	1	CDXTexture:1
0x00592d9e	CTexture__Unk_00592d9e	CMeshCollisionVolume	1	CMeshCollisionVolume:1
0x00592dc2	CTexture__Unk_00592dc2	CDXTexture	1	CDXTexture:1
0x00592eb6	CTexture__Unk_00592eb6	CDXTexture	1	CDXTexture:1
0x0059371d	CTexture__Unk_0059371d	CDXTexture	1	CDXTexture:1
0x00593753	CTexture__Unk_00593753	CDXTexture	1	CDXTexture:1
0x005937bc	CTexture__Unk_005937bc	CDXTexture	1	CDXTexture:1
0x005937c7	CTexture__Unk_005937c7	CDXTexture	1	CDXTexture:1
0x005937db	CTexture__Unk_005937db	CDXTexture	1	CDXTexture:1
0x00593951	CTexture__Unk_00593951	CDXTexture	1	CDXTexture:1
0x005944e3	CTexture__Unk_005944e3	CFastVB	1	CFastVB:1
0x00594836	CTexture__Unk_00594836	CFastVB	1	CFastVB:1
0x0059519a	CTexture__Unk_0059519a	CDXTexture	1	CDXTexture:1
0x005961d0	CTexture__Unk_005961d0	CDXTexture	1	CDXTexture:1
0x005962b3	CTexture__Unk_005962b3	CDXTexture	1	CDXTexture:1
0x005980be	CTexture__Unk_005980be	CFastVB	1	CFastVB:1
0x0059822c	CTexture__Unk_0059822c	CFastVB	1	CFastVB:1
0x00598390	CTexture__Unk_00598390	CFastVB	1	CFastVB:1
0x0059879e	CTexture__Unk_0059879e	CFastVB	2	CFastVB:1
0x005987d9	CTexture__Unk_005987d9	CFastVB	1	CFastVB:1
0x00598a81	CTexture__Unk_00598a81	CFastVB	4	CFastVB:4
0x00599a74	CTexture__Unk_00599a74	CFastVB	3	CFastVB:3
0x00599ac8	CTexture__Unk_00599ac8	CFastVB	2	CFastVB:2
0x0059a10a	CTexture__Unk_0059a10a	CFastVB	2	CFastVB:2
0x0059b960	CTexture__Unk_0059b960	CDXTexture	3	CDXTexture:2
0x0059be70	CTexture__Unk_0059be70	CDXTexture	1	CDXTexture:1
0x0059c690	CTexture__Unk_0059c690	CDXTexture	5	CDXTexture:5
0x0059ee20	CTexture__Unk_0059ee20	CDXTexture	1	CDXTexture:1
0x0059eed0	CTexture__Unk_0059eed0	CDXTexture	1	CDXTexture:1
0x005a3980	CTexture__Unk_005a3980	CFastVB	1	CFastVB:1
0x005a40c0	CTexture__Unk_005a40c0	CFastVB	1	CFastVB:1
0x005a4d2c	CTexture__Unk_005a4d2c	CFastVB	1	CFastVB:1
0x005a519e	CTexture__Unk_005a519e	CFastVB	1	CFastVB:1
0x005a62bf	CTexture__Unk_005a62bf	CFastVB	1	CFastVB:1
0x005a647f	CTexture__Unk_005a647f	CFastVB	1	CFastVB:1
0x005a8f5d	CTexture__Unk_005a8f5d	CFastVB	2	CFastVB:2
0x005a9f44	CTexture__Unk_005a9f44	CFastVB	1	CFastVB:1
0x005aa480	CTexture__Unk_005aa480	CFastVB	1	CFastVB:1
0x005aa73b	CTexture__Unk_005aa73b	CFastVB	2	CFastVB:1
0x005aa790	CTexture__Unk_005aa790	CFastVB	2	CFastVB:1
0x005aa7c9	CTexture__Unk_005aa7c9	CFastVB	2	CFastVB:1
0x005ab00b	CTexture__Unk_005ab00b	CFastVB	3	CFastVB:1
0x005ab420	CTexture__Unk_005ab420	CDXTexture	1	CDXTexture:1
0x005ad550	CTexture__Unk_005ad550	CDXTexture	1	CDXTexture:1
0x005aeaf0	CTexture__Unk_005aeaf0	CDXTexture	1	CDXTexture:1
0x005aebb0	CTexture__Unk_005aebb0	CDXTexture	1	CDXTexture:1
0x005af5f0	CTexture__Unk_005af5f0	CDXTexture	1	CDXTexture:1
0x005afcf0	CTexture__Unk_005afcf0	CDXTexture	1	CDXTexture:1
0x005afe60	CTexture__Unk_005afe60	CDXTexture	2	CDXTexture:2
0x005b1b80	CTexture__Unk_005b1b80	CDXTexture	1	CDXTexture:1
0x005b1c30	CTexture__Unk_005b1c30	CDXTexture	3	CDXTexture:2
0x005b2613	CTexture__Unk_005b2613	CDXTexture	1	CDXTexture:1
0x005b3e80	CTexture__Unk_005b3e80	CDXTexture	1	CDXTexture:1
0x005b5b80	CTexture__Unk_005b5b80	CDXTexture	1	CDXTexture:1
0x005b60a0	CTexture__Unk_005b60a0	CDXTexture	1	CDXTexture:1
0x005b6290	CTexture__Unk_005b6290	CDXTexture	7	CDXTexture:4
0x005b6cf0	CTexture__Unk_005b6cf0	CDXTexture	1	CDXTexture:1
0x005b8110	CTexture__Unk_005b8110	CDXTexture	1	CDXTexture:1
0x005bd8ba	CTexture__Unk_005bd8ba	CDXTexture	1	CDXTexture:1
0x005bd933	CTexture__Unk_005bd933	CDXTexture	1	CDXTexture:1
0x005d06f0	CTexture__Unk_005d06f0	CDXTexture	1	CDXTexture:1
0x005d0820	CTexture__Unk_005d0820	CDXTexture	1	CDXTexture:1
0x005d08ad	CTexture__Unk_005d08ad	CDXTexture	1	CDXTexture:1
