target_addr	target_name	from_addr	from_function	ref_type
0049fdb0	CComponent__Unk_0049fdb0	005e3190	<no_function>	DATA
0049fdb0	CComponent__Unk_0049fdb0	005e10fc	<no_function>	DATA
0049fdb0	CComponent__Unk_0049fdb0	005e0c4c	<no_function>	DATA
0049fdb0	CComponent__Unk_0049fdb0	005e07a0	<no_function>	DATA
00456830	CFEPDebriefing__Unk_00456830	00505e32	CEquipment__ctor_like_00505e00	DATA
00456830	CFEPDebriefing__Unk_00456830	004bf374	OID__CreateObject	DATA
00456830	CFEPDebriefing__Unk_00456830	004567c9	CFEPDebriefing__Initialize	DATA
00401b50	CMCMine__Unk_00401b50	0049c462	CMCMine__VFunc_04_0049c440	UNCONDITIONAL_CALL
00401b50	CMCMine__Unk_00401b50	004952be	<no_function>	UNCONDITIONAL_CALL
00401b50	CMCMine__Unk_00401b50	00496ae0	<no_function>	UNCONDITIONAL_CALL
00401b50	CMCMine__Unk_00401b50	0049c660	<no_function>	UNCONDITIONAL_CALL
004cac80	CPDSelector__Unk_004cac80	004c9f2a	<no_function>	UNCONDITIONAL_CALL
004cac80	CPDSelector__Unk_004cac80	004c9f43	<no_function>	UNCONDITIONAL_CALL
00413b90	CCylinder__Unk_00413b90	00413916	CMonitor__Unk_00413760	UNCONDITIONAL_CALL
004d20a0	CFEPMultiplayerStart__Unk_004d20a0	005e2f30	<no_function>	DATA
004d20a0	CFEPMultiplayerStart__Unk_004d20a0	005e2cdc	<no_function>	DATA
004d20a0	CFEPMultiplayerStart__Unk_004d20a0	005e1a40	<no_function>	DATA
004d20a0	CFEPMultiplayerStart__Unk_004d20a0	005e134c	<no_function>	DATA
00482590	CSphere__Unk_00482590	00487b72	CExplosionInitThing__Unk_004879e0	UNCONDITIONAL_CALL
