address	name	signature	status
0x0050ef30	CCarrier__Destructor	void __fastcall CCarrier__Destructor(int param_1)	OK
0x0050f030	CBigAirUnit__Destructor	void __fastcall CBigAirUnit__Destructor(int param_1)	OK
0x0050f630	CRelaxedSquad__Destructor	void __fastcall CRelaxedSquad__Destructor(int param_1)	OK
0x0050f8d0	CMissile__Destructor	void __fastcall CMissile__Destructor(void * param_1)	OK
0x0050fd90	CComponent__Destructor	void __fastcall CComponent__Destructor(int param_1)	OK
0x0050fe10	CGillMHead__Destructor_VFunc01	void __fastcall CGillMHead__Destructor_VFunc01(int param_1)	OK
0x0050fe90	CTentacle__Destructor	void __fastcall CTentacle__Destructor(int param_1)	OK
0x0050fff0	CExplosion__Destructor	void __fastcall CExplosion__Destructor(int param_1)	OK
0x00510250	CHazard__Destructor	void CHazard__Destructor(void)	OK
0x00510520	CWorldPhysicsManager__ResolveLoadedDefinitionReferences	void CWorldPhysicsManager__ResolveLoadedDefinitionReferences(void)	OK
0x00510740	CWorldPhysicsManager__FreeNestedThingSets_6C	void CWorldPhysicsManager__FreeNestedThingSets_6C(void)	OK
0x00510800	CWorldPhysicsManager__ReloadDefaultPhysicsAndBattleEngineData	void CWorldPhysicsManager__ReloadDefaultPhysicsAndBattleEngineData(void)	OK
0x00510e60	CWorldPhysicsManager__FreeEntryOwnedPtrs_00_0C_20	void __fastcall CWorldPhysicsManager__FreeEntryOwnedPtrs_00_0C_20(void * param_1)	OK
0x00511440	CWorldPhysicsManager__IsSpawnerThingTypeAllowedByName	int __cdecl CWorldPhysicsManager__IsSpawnerThingTypeAllowedByName(void * param_1)	OK
