target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00523df0	CVBufTexture__Unk_00523df0	005241b5	00524180	CVBufTexture__Unk_00524180	UNCONDITIONAL_CALL
005234e0	CVBufTexture__Unk_005234e0	00512f83	<none>	<no_function>	UNCONDITIONAL_CALL
00524180	CVBufTexture__Unk_00524180	005246ca	005246a0	VFuncSlot_01_005246a0	UNCONDITIONAL_CALL
00524180	CVBufTexture__Unk_00524180	00524740	<none>	<no_function>	UNCONDITIONAL_CALL
00527c90	CVBufTexture__Unk_00527c90	0053aa1c	<none>	<no_function>	UNCONDITIONAL_CALL
00527c90	CVBufTexture__Unk_00527c90	0054556c	<none>	<no_function>	UNCONDITIONAL_CALL
00527c90	CVBufTexture__Unk_00527c90	0054d4dc	<none>	<no_function>	UNCONDITIONAL_CALL
00527c90	CVBufTexture__Unk_00527c90	0054d50c	<none>	<no_function>	UNCONDITIONAL_CALL
00527c90	CVBufTexture__Unk_00527c90	00551ecc	<none>	<no_function>	UNCONDITIONAL_CALL
00527c90	CVBufTexture__Unk_00527c90	0055643c	<none>	<no_function>	UNCONDITIONAL_CALL
00527c90	CVBufTexture__Unk_00527c90	0055b08c	<none>	<no_function>	UNCONDITIONAL_CALL
00527c90	CVBufTexture__Unk_00527c90	0055b0bc	<none>	<no_function>	UNCONDITIONAL_CALL
00528b60	CVBufTexture__Unk_00528b60	00528cb2	00528c70	CBinkOpenThread__Init	DATA
00523b30	CVBufTexture__Unk_00523b30	004f01a6	004f00e0	CLTShell__Helper_004f00e0	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	0052271f	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	0052275e	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522ad8	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522bfe	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522c5c	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522c97	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522d85	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522e1e	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	0052206a	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	005220b2	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	005220e9	<none>	<no_function>	UNCONDITIONAL_CALL
00511bc0	CVBufTexture__Unk_00511bc0	004fc54e	004fc4e0	CUnit__UpdateTransform	UNCONDITIONAL_CALL
00511c10	CVBufTexture__Unk_00511c10	0043c09d	<none>	<no_function>	UNCONDITIONAL_CALL
00504a50	CVBufTexture__Unk_00504a50	005e02e4	<none>	<no_function>	DATA
0050ab60	CVBufTexture__Unk_0050ab60	0053e77d	0053e2e0	CDXEngine__Render	UNCONDITIONAL_CALL
