target_addr	target_name	from_addr	from_function	ref_type
00469400	CMonitor__Unk_00469400	004a3134	CMenuItem__IsMouseClicked	UNCONDITIONAL_CALL
00469400	CMonitor__Unk_00469400	004a4010	CMenuItemDropdown__Render	UNCONDITIONAL_CALL
00469400	CMonitor__Unk_00469400	0046311c	CFEPMain__Render	UNCONDITIONAL_CALL
00469400	CMonitor__Unk_00469400	004632ab	CFEPMain__Render	UNCONDITIONAL_CALL
00469400	CMonitor__Unk_00469400	004632dc	CFEPMain__Render	UNCONDITIONAL_CALL
00469400	CMonitor__Unk_00469400	004a3aa1	CMenuItem__RenderValueBar	UNCONDITIONAL_CALL
00469400	CMonitor__Unk_00469400	004a3ae5	CMenuItem__RenderValueBar	UNCONDITIONAL_CALL
00469400	CMonitor__Unk_00469400	0051b180	CFEPDirectory__RenderSaveFileList	UNCONDITIONAL_CALL
00469400	CMonitor__Unk_00469400	0051d2ec	<no_function>	UNCONDITIONAL_CALL
00469400	CMonitor__Unk_00469400	00461024	CFEPLevelSelect__Render	UNCONDITIONAL_CALL
00512490	CVBufTexture__Unk_00512490	00515893	PLATFORM__Process	UNCONDITIONAL_CALL
0054b800	CDXEngine__Unk_0054b800	004de88c	CHudComponent__RenderPass	UNCONDITIONAL_CALL
0052bb80	CD3DApplication__Unk_0052bb80	004d25ae	Platform__AsyncSaveCareer	UNCONDITIONAL_CALL
0052bb80	CD3DApplication__Unk_0052bb80	0051257f	CVBufTexture__Unk_00512490	UNCONDITIONAL_CALL
004f3110	CUnit__Unk_004f3110	005135c4	CEngine__GrabScreenshot	UNCONDITIONAL_CALL
004f3110	CUnit__Unk_004f3110	00558851	CDXTexture__DumpTextureToRGBA	UNCONDITIONAL_CALL
00404860	CAtmospheric__Unk_00404860	004f4511	CThing__AddTrail	UNCONDITIONAL_CALL
004b4de0	CEngine__Unk_004b4de0	00445130	CDiveBomber__SelectTarget	UNCONDITIONAL_CALL
004b4de0	CEngine__Unk_004b4de0	004ad70a	CMeshCollisionVolume__SetPartBounds	UNCONDITIONAL_CALL
004b4de0	CEngine__Unk_004b4de0	004dd1cf	<no_function>	UNCONDITIONAL_CALL
004b4de0	CEngine__Unk_004b4de0	004dede9	<no_function>	UNCONDITIONAL_CALL
004fd380	CUnit__Unk_004fd380	004e409f	CSpawnerThng__ProcessSpawnWave	UNCONDITIONAL_CALL
004fd380	CUnit__Unk_004fd380	0047d62d	CGroundVehicleGuide__ctor_like_0047d590	UNCONDITIONAL_CALL
004fd380	CUnit__Unk_004fd380	0048a45d	CInfantryGuide__ctor_like_0048a3c0	UNCONDITIONAL_CALL
004fd380	CUnit__Unk_004fd380	004a0abd	CMechGuide__ctor_like_004a0a20	UNCONDITIONAL_CALL
004fd380	CUnit__Unk_004fd380	004e6de7	<no_function>	UNCONDITIONAL_CALL
004fd380	CUnit__Unk_004fd380	004e700b	CSquadNormal__Unk_004e6ff0	UNCONDITIONAL_CALL
