target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
005015c0	CEngine__Unk_005015c0	0046e1d5	0046dc30	CGame__RestartLoopRunLevel	UNCONDITIONAL_CALL
005015c0	CEngine__Unk_005015c0	0053effb	0053ecc0	CDXEngine__PostRender	UNCONDITIONAL_CALL
005015c0	CEngine__Unk_005015c0	004499c7	00449890	VFuncSlot_00_00449890	UNCONDITIONAL_CALL
005069f0	CEngine__Unk_005069f0	00506143	00506010	CGeneralVolume__Helper_00506010	UNCONDITIONAL_CALL
005069f0	CEngine__Unk_005069f0	005069b6	<none>	<no_function>	UNCONDITIONAL_CALL
00527f50	CEngine__Unk_00527f50	00528397	005282b0	CEngine__Unk_005282b0	DATA
005282b0	CEngine__Unk_005282b0	00515323	00515320	PCPlatform__InitMusicPlaylist	UNCONDITIONAL_CALL
00528460	CEngine__Unk_00528460	00515340	<none>	<no_function>	UNCONDITIONAL_CALL
00528540	CEngine__Unk_00528540	005281c2	00527f50	CEngine__Unk_00527f50	DATA
00528540	CEngine__Unk_00528540	005280c4	00527f50	CEngine__Unk_00527f50	DATA
00528540	CEngine__Unk_00528540	0052818d	00527f50	CEngine__Unk_00527f50	DATA
00528540	CEngine__Unk_00528540	00515355	<none>	<no_function>	UNCONDITIONAL_CALL
00528540	CEngine__Unk_00528540	005285d7	005285b0	CEngine__Unk_005285b0	DATA
005285b0	CEngine__Unk_005285b0	00515360	<none>	<no_function>	UNCONDITIONAL_CALL
005285e0	CEngine__Unk_005285e0	0051537e	<none>	<no_function>	UNCONDITIONAL_CALL
00528b00	CEngine__Unk_00528b00	0051283a	<none>	<no_function>	UNCONDITIONAL_CALL
00528b00	CEngine__Unk_00528b00	005127af	<none>	<no_function>	UNCONDITIONAL_CALL
00528b00	CEngine__Unk_00528b00	005127cd	<none>	<no_function>	UNCONDITIONAL_CALL
00528b00	CEngine__Unk_00528b00	005127f0	<none>	<no_function>	UNCONDITIONAL_CALL
00528b00	CEngine__Unk_00528b00	00512813	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	0052271f	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	0052275e	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522ad8	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522bfe	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522c5c	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522c97	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522d85	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522e1e	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	0052206a	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	005220b2	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	005220e9	<none>	<no_function>	UNCONDITIONAL_CALL
00523b30	CVBufTexture__Unk_00523b30	004f01a6	004f00e0	CLTShell__Helper_004f00e0	UNCONDITIONAL_CALL
00511bc0	CVBufTexture__Unk_00511bc0	004fc54e	004fc4e0	CUnit__UpdateTransform	UNCONDITIONAL_CALL
00511c10	CVBufTexture__Unk_00511c10	0043c09d	<none>	<no_function>	UNCONDITIONAL_CALL
00504a50	CVBufTexture__Unk_00504a50	005e02e4	<none>	<no_function>	DATA
0050ab60	CVBufTexture__Unk_0050ab60	0053e77d	0053e2e0	CDXEngine__Render	UNCONDITIONAL_CALL
