address	name	signature	status
0x00483530	CExplosionInitThing__RenderControllerSlotStatusPanel	void __fastcall CExplosionInitThing__RenderControllerSlotStatusPanel(int param_1)	OK
0x00484340	CExplosionInitThing__RenderTargetMarkers3D	void __fastcall CExplosionInitThing__RenderTargetMarkers3D(int param_1)	OK
0x00484c50	CExplosionInitThing__RenderTacticalRadarContacts	void __fastcall CExplosionInitThing__RenderTacticalRadarContacts(int param_1)	OK
0x004857e0	CExplosionInitThing__DrawHudSpriteQuad	void __cdecl CExplosionInitThing__DrawHudSpriteQuad(float param_1, float param_2, void * param_3, float param_4)	OK
0x00485830	CExplosionInitThing__SelectMarkerTextureIndexByUnitFlags	int __thiscall CExplosionInitThing__SelectMarkerTextureIndexByUnitFlags(void * this, int param_1, int param_2)	OK
0x004858d0	CExplosionInitThing__RenderObjectiveProgressGaugeAndHeadingNeedle	void __fastcall CExplosionInitThing__RenderObjectiveProgressGaugeAndHeadingNeedle(int param_1)	OK
0x00485d50	CExplosionInitThing__RenderObjectiveStatusPanel	void __fastcall CExplosionInitThing__RenderObjectiveStatusPanel(int param_1)	OK
0x00486940	CExplosionInitThing__RenderObjectiveSlotFillPanel	void __fastcall CExplosionInitThing__RenderObjectiveSlotFillPanel(int param_1)	OK
0x00486e00	CExplosionInitThing__RenderWorldTargetSprites	void __fastcall CExplosionInitThing__RenderWorldTargetSprites(int param_1)	OK
0x004bc6d0	CExplosionInitThing__FindNearestSetBitInOccupancyGrid	int __thiscall CExplosionInitThing__FindNearestSetBitInOccupancyGrid(void * this, int param_1, void * param_2, void * param_3)	OK
0x004be420	CExplosionInitThing__SelectNextPathStepDirection	int CExplosionInitThing__SelectNextPathStepDirection(void)	OK
0x004be970	CExplosionInitThing__TestBitAtGridCoordPacked	uint __thiscall CExplosionInitThing__TestBitAtGridCoordPacked(void * this, int param_1, uint param_2, int param_3)	OK
0x004be9b0	CExplosionInitThing__CanStepNorthFromCurrent	int CExplosionInitThing__CanStepNorthFromCurrent(void)	OK
0x004bea10	CExplosionInitThing__CanStepWestFromCurrent	int CExplosionInitThing__CanStepWestFromCurrent(void)	OK
0x004bea70	CExplosionInitThing__CanStepSouthFromCurrent	int CExplosionInitThing__CanStepSouthFromCurrent(void)	OK
0x004bead0	CExplosionInitThing__CanStepEastFromCurrent	int CExplosionInitThing__CanStepEastFromCurrent(void)	OK
0x004beb30	CExplosionInitThing__FindNearestVisitedGridCell	void CExplosionInitThing__FindNearestVisitedGridCell(void)	OK
0x004d20a0	CExplosionInitThing__UpdateAndTriggerDeferredStart_NoUnitAIPrepass	void __fastcall CExplosionInitThing__UpdateAndTriggerDeferredStart_NoUnitAIPrepass(void * param_1)	OK
0x004e6610	CExplosionInitThing__HasSpawnDelayElapsedAndNotTriggered	int __fastcall CExplosionInitThing__HasSpawnDelayElapsedAndNotTriggered(int param_1)	OK
0x004f45e0	CExplosionInitThing__InvokeAndWarnUnknownVar	void __stdcall CExplosionInitThing__InvokeAndWarnUnknownVar(void * param_1)	OK
