address	name	signature	status
0x0056c70a	CRT__InitLocaleDefaults	void CRT__InitLocaleDefaults(void)	OK
0x0056c724	CRT__ResolveLocaleCodePageToken	void __cdecl CRT__ResolveLocaleCodePageToken(void * param_1)	OK
0x0056c78a	CRT__IsCodePageSupportedByLocaleMap	int __cdecl CRT__IsCodePageSupportedByLocaleMap(int param_1)	OK
0x0056c80b	CRT__IsWindowsNtPlatform	int CRT__IsWindowsNtPlatform(void)	OK
0x0056c841	CRT__GetLocaleInfoACompatFallback	int __stdcall CRT__GetLocaleInfoACompatFallback(uint param_1, int param_2, void * param_3, int param_4)	OK
0x0056c981	CRT__StrToLong	void __cdecl CRT__StrToLong(int param_1, int param_2, int param_3)	OK
0x0056d176	CRT__IsFiniteDoubleWords	bool __cdecl CRT__IsFiniteDoubleWords(int param_1, int param_2)	OK
0x0056d18a	CRT__ClassifyDoubleWords	int __cdecl CRT__ClassifyDoubleWords(int param_1, uint param_2)	OK
0x0056e0ec	CRT__UIntToAsciiBase	void __cdecl CRT__UIntToAsciiBase(uint param_1, void * param_2, uint param_3, int param_4)	OK
0x0056e148	CRT__UIntToAsciiBase_ReturnBuffer	void * __cdecl CRT__UIntToAsciiBase_ReturnBuffer(uint param_1, void * param_2, uint param_3)	OK
