target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
004aede0	CMeshPart__Unk_004aede0	004a8f05	004a5b70	CMesh__Load	UNCONDITIONAL_CALL
004af110	CMeshPart__Unk_004af110	004a8f49	004a5b70	CMesh__Load	UNCONDITIONAL_CALL
004b0800	CMeshPart__Unk_004b0800	004a9503	004a5b70	CMesh__Load	UNCONDITIONAL_CALL
004b0800	CMeshPart__Unk_004b0800	004b0854	004b0800	CMeshPart__Unk_004b0800	UNCONDITIONAL_CALL
004b0c00	CMeshPart__Unk_004b0c00	004b08bd	004b0800	CMeshPart__Unk_004b0800	UNCONDITIONAL_CALL
004b0c00	CMeshPart__Unk_004b0c00	004b0983	004b0800	CMeshPart__Unk_004b0800	UNCONDITIONAL_CALL
004b0c00	CMeshPart__Unk_004b0c00	004b0a9e	004b0800	CMeshPart__Unk_004b0800	UNCONDITIONAL_CALL
004b0c00	CMeshPart__Unk_004b0c00	004b0b71	004b0800	CMeshPart__Unk_004b0800	UNCONDITIONAL_CALL
004b0c00	CMeshPart__Unk_004b0c00	004e16a3	004e1360	CSoundManager__UpdateSoundPosition	UNCONDITIONAL_CALL
004b0c20	CMeshPart__Unk_004b0c20	004b0b5c	004b0800	CMeshPart__Unk_004b0800	UNCONDITIONAL_CALL
004b0d00	CMeshPart__Unk_004b0d00	004b17fc	004b0fb0	CMCMech__Helper_004b0fb0	UNCONDITIONAL_CALL
004bc2e0	CExplosionInitThing__Unk_004bc2e0	004a0eab	004a0bc0	CMechGuide__VFunc_03_004a0bc0	UNCONDITIONAL_CALL
004bc2e0	CExplosionInitThing__Unk_004bc2e0	0047d9c1	<none>	<no_function>	UNCONDITIONAL_CALL
004bc2e0	CExplosionInitThing__Unk_004bc2e0	0048a880	<none>	<no_function>	UNCONDITIONAL_CALL
004bc2e0	CExplosionInitThing__Unk_004bc2e0	004e7696	004e7110	CSquadNormal__Unk_004e7110	UNCONDITIONAL_CALL
004bc510	CExplosionInitThing__Unk_004bc510	004be254	004be1d0	CExplosionInitThing__Unk_004be1d0	UNCONDITIONAL_CALL
004bc510	CExplosionInitThing__Unk_004bc510	004beed5	004beea0	CExplosionInitThing__Unk_004beea0	UNCONDITIONAL_CALL
004bc510	CExplosionInitThing__Unk_004bc510	004bef43	004beea0	CExplosionInitThing__Unk_004beea0	UNCONDITIONAL_CALL
