target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00574080	CTexture__Unk_00574080	005735ed	00573560	CTexture__Helper_00573560	UNCONDITIONAL_CALL
005780d6	CDXTexture__Unk_005780d6	005780e3	005780e3	CTexture__Helper_005780e3	COMPUTED_JUMP
005780d6	CDXTexture__Unk_005780d6	005780dd	005780d6	CDXTexture__Unk_005780d6	COMPUTED_JUMP
005780d6	CDXTexture__Unk_005780d6	00656f84	<none>	<no_function>	DATA
00578643	CTexture__Unk_00578643	00657074	<none>	<no_function>	DATA
005786c0	CDXTexture__Unk_005786c0	00657140	<none>	<no_function>	DATA
00578758	CDXTexture__Unk_00578758	00657064	<none>	<no_function>	DATA
00578794	CDXTexture__Unk_00578794	00657144	<none>	<no_function>	DATA
005787e8	CDXTexture__Unk_005787e8	0065706c	<none>	<no_function>	DATA
00578885	CDXTexture__Unk_00578885	00657078	<none>	<no_function>	DATA
00578941	CDXTexture__Unk_00578941	0065714c	<none>	<no_function>	DATA
00578a20	CDXTexture__Unk_00578a20	00657088	<none>	<no_function>	DATA
00578bad	CDXTexture__Unk_00578bad	00657158	<none>	<no_function>	DATA
00578dad	CTexture__Unk_00578dad	0065708c	<none>	<no_function>	DATA
0057923a	CTexture__Unk_0057923a	006570f0	<none>	<no_function>	DATA
00579273	CTexture__Unk_00579273	006570ec	<none>	<no_function>	DATA
00579527	CTexture__Unk_00579527	006570bc	<none>	<no_function>	DATA
00579601	CTexture__Unk_00579601	006570c0	<none>	<no_function>	DATA
00579e08	CDXTexture__Unk_00579e08	0057cb06	0057ca6a	CDXTexture__DecodeFromMemory_WithFallbackCodecs	UNCONDITIONAL_CALL
00579e08	CDXTexture__Unk_00579e08	0057ca5b	0057ca3a	CDXTexture__DecodeBmpFromMemory	UNCONDITIONAL_CALL
0057af0a	CDXTexture__Unk_0057af0a	0057cb3d	0057ca6a	CDXTexture__DecodeFromMemory_WithFallbackCodecs	UNCONDITIONAL_CALL
0057b182	CDXTexture__Unk_0057b182	0057cb32	0057ca6a	CDXTexture__DecodeFromMemory_WithFallbackCodecs	UNCONDITIONAL_CALL
0057b6fa	CDXTexture__Unk_0057b6fa	0057cb11	0057ca6a	CDXTexture__DecodeFromMemory_WithFallbackCodecs	UNCONDITIONAL_CALL
0057b9ce	CDXTexture__Unk_0057b9ce	0057cb27	0057ca6a	CDXTexture__DecodeFromMemory_WithFallbackCodecs	UNCONDITIONAL_CALL
0057c7a4	CMeshCollisionVolume__Unk_0057c7a4	005745e7	0057457a	CTexture__Helper_0057457a	UNCONDITIONAL_CALL
0057cc53	CDXTexture__Unk_0057cc53	005744a1	00574492	CDXTexture__Helper_00574492	UNCONDITIONAL_CALL
0057cc53	CDXTexture__Unk_0057cc53	00574671	00574662	CFastVB__Helper_00574662	UNCONDITIONAL_CALL
0057cc53	CDXTexture__Unk_0057cc53	0057c827	0057c7a4	CMeshCollisionVolume__Unk_0057c7a4	UNCONDITIONAL_CALL
