address	name	signature	status
0x00411b70	CGeneralVolume__IsStateMachineActive	int __fastcall CGeneralVolume__IsStateMachineActive(int param_1)	OK
0x004121b0	CGeneralVolume__EntryIterator_GetSlotFillRatio	double __fastcall CGeneralVolume__EntryIterator_GetSlotFillRatio(void * param_1)	OK
0x004122b0	CGeneralVolume__EntryIterator_GetSlotFlag_55C	int __fastcall CGeneralVolume__EntryIterator_GetSlotFlag_55C(void * param_1)	OK
0x00412310	CGeneralVolume__EntryIterator_GetSlotFlag_544	int __fastcall CGeneralVolume__EntryIterator_GetSlotFlag_544(void * param_1)	OK
0x00412370	CGeneralVolume__EntryIterator_GetDistanceProgressRatio	double __fastcall CGeneralVolume__EntryIterator_GetDistanceProgressRatio(void * param_1)	OK
0x00412480	CGeneralVolume__EntryIterator_GetModeId	int __fastcall CGeneralVolume__EntryIterator_GetModeId(void * param_1)	OK
0x00413cc0	CGeneralVolume__ResetState588AndRefreshCurrentEntry	void __fastcall CGeneralVolume__ResetState588AndRefreshCurrentEntry(int param_1)	OK
0x00413cf0	CGeneralVolume__UpdateCurrentEntryProgressAndRefresh	void __fastcall CGeneralVolume__UpdateCurrentEntryProgressAndRefresh(int param_1)	OK
0x00414410	CGeneralVolume__GetCurrentEntrySlotFillRatio	double __fastcall CGeneralVolume__GetCurrentEntrySlotFillRatio(void * param_1)	OK
0x00414470	CGeneralVolume__GetCurrentEntryRoundedSlotValue	int __fastcall CGeneralVolume__GetCurrentEntryRoundedSlotValue(void * param_1)	OK
0x004144c0	CGeneralVolume__GetCurrentEntrySlotFlag_55C	int __fastcall CGeneralVolume__GetCurrentEntrySlotFlag_55C(void * param_1)	OK
0x00414520	CGeneralVolume__GetCurrentEntryDistanceProgressRatio	double __fastcall CGeneralVolume__GetCurrentEntryDistanceProgressRatio(void * param_1)	OK
0x004145a0	CGeneralVolume__GetCurrentEntryDisplayString	short * __fastcall CGeneralVolume__GetCurrentEntryDisplayString(void * param_1)	OK
