address	name	signature	status
0x00590e10	CDXTexture__FillInputBufferFromSource	int __stdcall CDXTexture__FillInputBufferFromSource(void * param_1, int param_2, int param_3)	OK
0x00590ea0	CDXTexture__ProcessInputControllerState	int __stdcall CDXTexture__ProcessInputControllerState(void * param_1)	OK
0x00590f80	CDXTexture__InitJpegDecodeState	void __stdcall CDXTexture__InitJpegDecodeState(void * param_1, int param_2, int param_3)	OK
0x00591060	CDXTexture__SelectJpegOutputDefaults	void CDXTexture__SelectJpegOutputDefaults(void)	OK
0x005928d0	CDXTexture__ConsumeExpectedRestartMarker	int __stdcall CDXTexture__ConsumeExpectedRestartMarker(void * param_1)	OK
0x00592950	CDXTexture__ClassifyRestartMarkerResync	int __stdcall CDXTexture__ClassifyRestartMarkerResync(void * param_1, int param_2)	OK
0x00592a80	CDXTexture__InitJpegMarkerReader	void __stdcall CDXTexture__InitJpegMarkerReader(int param_1)	OK
0x00592d45	CDXTexture__ThrowDecodeError	void __stdcall CDXTexture__ThrowDecodeError(void * param_1, int param_2)	OK
0x00592d63	CDXTexture__ReportDecodeWarning	void __stdcall CDXTexture__ReportDecodeWarning(int param_1, int param_2)	OK
0x00592dc2	CDXTexture__CreatePngDecodeContext	void * __stdcall CDXTexture__CreatePngDecodeContext(void * param_1, int param_2, int param_3, int param_4)	OK
0x00592eb6	CDXTexture__ParsePngHeadersUntilIdat	void __stdcall CDXTexture__ParsePngHeadersUntilIdat(void * param_1, int param_2)	OK
0x00593024	CDXTexture__PreparePngRowOutputLayout	void __stdcall CDXTexture__PreparePngRowOutputLayout(int param_1, int param_2)	OK
0x00593043	CDXTexture__DecodePngPassRowsAndPostprocess	void __stdcall CDXTexture__DecodePngPassRowsAndPostprocess(void * param_1, int param_2, int param_3)	OK
0x005935d9	CDXTexture__GetOutputChannelCount	int __stdcall CDXTexture__GetOutputChannelCount(int param_1, int param_2)	OK
0x005935f2	CDXTexture__GetOutputGamma	int __stdcall CDXTexture__GetOutputGamma(int param_1, int param_2, void * param_3)	OK
0x0059361e	CDXTexture__GetRenderingIntent	int __stdcall CDXTexture__GetRenderingIntent(int param_1, int param_2, void * param_3)	OK
0x0059364c	CDXTexture__GetImageHeaderInfo	int CDXTexture__GetImageHeaderInfo(void)	OK
0x0059371d	CDXTexture__GetPaletteBufferInfo	int __stdcall CDXTexture__GetPaletteBufferInfo(int param_1, int param_2, void * param_3, void * param_4)	OK
0x00593753	CDXTexture__GetTransparencyInfo	int __stdcall CDXTexture__GetTransparencyInfo(int param_1, int param_2, void * param_3, void * param_4, void * param_5)	OK
0x005937bc	CDXTexture__EnableByteSwapTransform	void __stdcall CDXTexture__EnableByteSwapTransform(int param_1)	OK
0x005937c7	CDXTexture__EnableSwap16TransformIfNeeded	void __stdcall CDXTexture__EnableSwap16TransformIfNeeded(int param_1)	OK
0x005937db	CDXTexture__EnableExpandTo8Bit	void __stdcall CDXTexture__EnableExpandTo8Bit(int param_1)	OK
0x00593812	CDXTexture__ConfigureFillerChannel	void __stdcall CDXTexture__ConfigureFillerChannel(int param_1, int param_2, int param_3)	OK
0x00593861	CDXTexture__Swap16BitSampleByteOrder	void __stdcall CDXTexture__Swap16BitSampleByteOrder(void * param_1, void * param_2)	OK
0x00593890	CDXTexture__SwapRgbBgrChannelOrder	void __stdcall CDXTexture__SwapRgbBgrChannelOrder(void * param_1, void * param_2)	OK
0x00593951	CDXTexture__SetGammaCorrectionParams	void __stdcall CDXTexture__SetGammaCorrectionParams(int param_1, double param_2, double param_3)	OK
0x00593989	CDXTexture__EnablePaletteExpansion	void __stdcall CDXTexture__EnablePaletteExpansion(int param_1)	OK
0x005942da	CDXTexture__ExpandIndexedRowToRgbOrRgba	void __stdcall CDXTexture__ExpandIndexedRowToRgbOrRgba(void * param_1, int param_2, int param_3, int param_4, int param_5)	OK
0x00594d5c	CDXTexture__ApplyPngRowTransforms	void __stdcall CDXTexture__ApplyPngRowTransforms(void * param_1)	OK
0x00595079	CDXTexture__ReadFromSource	void __stdcall CDXTexture__ReadFromSource(void * param_1, int param_2, int param_3)	OK
0x005950a2	CDXTexture__SetReadFunction	void __stdcall CDXTexture__SetReadFunction(int param_1, int param_2, int param_3)	OK
0x005950e0	CDXTexture__ComparePngSignatureBytes	int __stdcall CDXTexture__ComparePngSignatureBytes(int param_1, uint param_2, uint param_3)	OK
0x0059519a	CDXTexture__UpdateChunkCrc	void __stdcall CDXTexture__UpdateChunkCrc(int param_1, int param_2, int param_3)	OK
0x005951e9	CDXTexture__AllocZeroedInflateState	int __stdcall CDXTexture__AllocZeroedInflateState(int param_1)	OK
