address	name	signature	status
0x0040acc0	CBattleEngine__Helper_0040acc0	int __thiscall CBattleEngine__Helper_0040acc0(void * this, void * param_1, void * param_2, int param_3, int param_4)	OK
0x0040b6d0	CBattleEngine__Helper_0040b6d0	void __thiscall CBattleEngine__Helper_0040b6d0(void * this, void * param_1, void * param_2)	OK
0x0040c650	CBattleEngine__Helper_0040c650	void __fastcall CBattleEngine__Helper_0040c650(int param_1)	OK
0x0040d5f0	CBattleEngine__Helper_0040d5f0	void __fastcall CBattleEngine__Helper_0040d5f0(int param_1)	OK
0x00410210	CBattleEngine__Helper_00410210	void * __thiscall CBattleEngine__Helper_00410210(void * this, void * param_1, int param_2)	OK
0x00412bc0	CBattleEngine__Helper_00412bc0	void * __thiscall CBattleEngine__Helper_00412bc0(void * this, void * param_1, int param_2)	OK
0x004e1910	CBattleEngine__Helper_004e1910	int __thiscall CBattleEngine__Helper_004e1910(void * this, int param_1, int param_2, int param_3)	OK
0x004fd3d0	CBattleEngine__Helper_004fd3d0	int __thiscall CBattleEngine__Helper_004fd3d0(void * this, int param_1, int param_2)	OK
0x005061f0	CBattleEngine__Helper_005061f0	bool __thiscall CBattleEngine__Helper_005061f0(void * this, int param_1, int param_2)	OK
0x00506350	CBattleEngine__Helper_00506350	int __fastcall CBattleEngine__Helper_00506350(int param_1)	OK
0x00506440	CBattleEngine__Helper_00506440	double __fastcall CBattleEngine__Helper_00506440(int param_1)	OK
0x00506530	CBattleEngine__Helper_00506530	int __fastcall CBattleEngine__Helper_00506530(int param_1)	OK
0x00506620	CBattleEngine__Helper_00506620	double __fastcall CBattleEngine__Helper_00506620(int param_1)	OK
0x00506710	CBattleEngine__Helper_00506710	double __fastcall CBattleEngine__Helper_00506710(int param_1)	OK
0x00506800	CBattleEngine__Helper_00506800	double __fastcall CBattleEngine__Helper_00506800(int param_1)	OK
0x00509c80	CBattleEngine__Helper_00509c80	double __thiscall CBattleEngine__Helper_00509c80(void * this, int param_1, int param_2, float param_3, float param_4)	OK
0x00509e40	CBattleEngine__Helper_00509e40	int __cdecl CBattleEngine__Helper_00509e40(int param_1)	OK
0x0042da00	CGame__Helper_0042da00	void __cdecl CGame__Helper_0042da00(int param_1)	OK
